phase,sample_id,ground_truth_box_count,azure_intelligence_box_count,azure_intelligence_cat1_count,azure_intelligence_cat2_count,azure_intelligence_cat3_count,azure_intelligence_cat4_count,azure_intelligence_cat5_count,azure_intelligence_inference_time_ms,gpt-5-mini_box_count,gpt-5-mini_cat1_count,gpt-5-mini_cat2_count,gpt-5-mini_cat3_count,gpt-5-mini_cat4_count,gpt-5-mini_cat5_count,gpt-5-mini_inference_time_ms,gpt-5-nano_box_count,gpt-5-nano_cat1_count,gpt-5-nano_cat2_count,gpt-5-nano_cat3_count,gpt-5-nano_cat4_count,gpt-5-nano_cat5_count,gpt-5-nano_inference_time_ms,mistral_document_ai_box_count,mistral_document_ai_cat1_count,mistral_document_ai_cat2_count,mistral_document_ai_cat3_count,mistral_document_ai_cat4_count,mistral_document_ai_cat5_count,mistral_document_ai_inference_time_ms
P-B,181509,11,,,,,,,,10,7,3,0,0,0,17119.81725692749,7,3,4,0,0,0,14866.2748336792,,,,,,,
P-B,182615,11,,,,,,,,9,4,4,0,1,0,17923.34794998169,5,2,2,0,1,0,13848.264932632446,,,,,,,
P-B,182666,8,,,,,,,,10,4,1,0,0,5,14470.3209400177,7,3,0,0,0,4,14950.963973999023,,,,,,,
P-B,182667,9,,,,,,,,8,4,3,0,0,1,14073.300123214722,9,5,3,0,0,1,16073.346138000488,,,,,,,
P-B,182668,8,,,,,,,,0,0,0,0,0,0,15859.039068222046,6,3,2,0,0,1,12450.441122055054,,,,,,,
P-B,182701,6,,,,,,,,4,3,1,0,0,0,10237.926959991455,5,5,0,0,0,0,14642.85397529602,,,,,,,
P-B,182702,16,,,,,,,,8,4,4,0,0,0,16407.16290473938,7,4,3,0,0,0,14106.75311088562,,,,,,,
P-B,182703,8,,,,,,,,5,4,1,0,0,0,13822.78299331665,3,2,1,0,0,0,13527.529001235962,,,,,,,
P-B,182704,9,,,,,,,,8,5,3,0,0,0,13631.96611404419,1,1,0,0,0,0,12505.896806716919,,,,,,,
P-B,186068,2,,,,,,,,0,0,0,0,0,0,11371.222019195557,7,4,2,0,1,0,16113.770008087158,,,,,,,
P-B,187617,9,,,,,,,,8,5,3,0,0,0,10558.362007141113,10,7,3,0,0,0,12714.63680267334,,,,,,,
P-B,187624,11,,,,,,,,9,6,3,0,0,0,13385.516881942749,10,7,3,0,0,0,14437.299013137817,,,,,,,
P-B,187731,5,,,,,,,,6,4,1,0,0,1,12759.395837783813,5,3,1,0,0,1,13095.77989578247,,,,,,,
P-B,188563,12,,,,,,,,6,3,2,1,0,0,11311.790943145752,6,4,2,0,0,0,16920.34101486206,,,,,,,
P-B,193452,13,,,,,,,,17,8,7,0,0,2,28124.48287010193,13,7,4,0,0,2,23396.955966949463,,,,,,,
P-B,193536,7,,,,,,,,5,4,0,0,0,1,12074.571132659912,6,5,0,0,0,1,12098.455905914307,,,,,,,
P-B,193537,7,,,,,,,,6,4,1,0,0,1,15266.674995422363,6,4,1,0,0,1,13728.41501235962,,,,,,,
P-B,193538,15,,,,,,,,6,5,0,0,0,1,12818.181037902832,7,4,2,0,0,1,14795.39179801941,,,,,,,
P-B,193539,6,,,,,,,,0,0,0,0,0,0,12573.180198669434,7,6,0,0,0,1,17881.23917579651,,,,,,,
P-B,193566,12,,,,,,,,6,2,4,0,0,0,12744.194984436035,6,4,2,0,0,0,12539.198160171509,,,,,,,
P-B,193567,13,,,,,,,,9,5,4,0,0,0,18112.695932388306,8,4,4,0,0,0,23381.683826446533,,,,,,,
P-B,196451,16,,,,,,,,11,5,5,1,0,0,28171.91982269287,7,3,4,0,0,0,26412.503004074097,,,,,,,
P-B,196452,16,,,,,,,,12,4,7,1,0,0,27664.08610343933,8,2,3,3,0,0,23245.85509300232,,,,,,,
P-B,196453,10,,,,,,,,8,4,2,0,2,0,15122.719049453735,10,5,3,0,2,0,16490.62991142273,,,,,,,
P-B,196454,13,,,,,,,,10,5,3,1,0,1,17966.229677200317,7,4,2,0,0,1,18058.64691734314,,,,,,,
P-B,196484,10,,,,,,,,9,6,0,1,0,2,14535.974740982056,8,4,2,0,0,2,17443.04585456848,,,,,,,
P-B,196485,8,,,,,,,,7,5,0,1,0,1,13813.462972640991,9,8,0,0,0,1,19157.66716003418,,,,,,,
P-B,196486,10,,,,,,,,8,5,2,1,0,0,19159.354209899902,8,5,2,1,0,0,21801.72371864319,,,,,,,
P-B,196487,14,,,,,,,,12,6,5,0,0,1,20766.40486717224,10,6,4,0,0,0,19443.607807159424,,,,,,,
P-B,196488,9,,,,,,,,8,6,1,0,0,1,13231.78768157959,8,4,2,1,0,1,21244.282960891724,,,,,,,
P-B,196489,8,,,,,,,,8,6,1,0,0,1,11646.727800369263,7,5,1,0,0,1,14854.58517074585,,,,,,,
P-B,196490,10,,,,,,,,8,4,2,1,0,1,136027.95219421387,8,5,1,1,0,1,18878.68094444275,,,,,,,
P-B,196959,16,,,,,,,,10,7,3,0,0,0,16185.742139816284,0,0,0,0,0,0,21183.270931243896,,,,,,,
P-B,197066,12,,,,,,,,9,5,3,0,0,1,16486.446142196655,11,5,4,0,0,2,15827.739953994751,,,,,,,
P-B,200552,15,,,,,,,,9,5,3,0,0,1,18602.26583480835,12,6,4,0,0,2,18196.85196876526,,,,,,,
P-B,200555,8,,,,,,,,6,3,1,0,1,1,14630.92589378357,5,3,0,0,1,1,12515.249013900757,,,,,,,
P-B,200563,12,,,,,,,,10,5,5,0,0,0,25382.54404067993,8,3,5,0,0,0,16810.297966003418,,,,,,,
P-B,200564,13,,,,,,,,7,3,4,0,0,0,20550.214052200317,9,5,4,0,0,0,20440.796852111816,,,,,,,
P-B,20078,19,,,,,,,,11,8,3,0,0,0,15267.100095748901,12,7,2,0,0,3,19345.73006629944,,,,,,,
P-B,201242,11,,,,,,,,6,4,2,0,0,0,18358.505964279175,8,6,2,0,0,0,11945.580005645752,,,,,,,
P-B,201243,10,,,,,,,,4,2,2,0,0,0,16723.52886199951,6,4,2,0,0,0,16013.567924499512,,,,,,,
P-B,20143,9,,,,,,,,9,6,2,0,0,1,14848.411083221436,10,7,2,0,0,1,19588.91987800598,,,,,,,
P-B,20170,10,,,,,,,,10,6,3,0,0,1,21164.659023284912,6,4,1,0,0,1,19284.8219871521,,,,,,,
P-B,20171,10,,,,,,,,8,3,4,0,0,1,17646.096229553223,8,5,2,0,0,1,21422.86705970764,,,,,,,
P-B,20172,11,,,,,,,,12,6,5,0,0,1,14941.822290420532,10,4,5,0,0,1,17864.151000976562,,,,,,,
P-B,210901,11,,,,,,,,0,0,0,0,0,0,13786.651849746704,6,2,1,1,1,1,15593.6598777771,,,,,,,
P-B,210902,11,,,,,,,,10,5,3,0,0,2,16606.148958206177,6,4,0,0,0,2,14669.015884399414,,,,,,,
P-B,210947,9,,,,,,,,6,4,2,0,0,0,13534.908771514893,6,4,2,0,0,0,16866.671085357666,,,,,,,
P-B,216699,11,,,,,,,,8,5,3,0,0,0,13115.19980430603,11,8,3,0,0,0,15492.337942123413,,,,,,,
P-B,218533,2,,,,,,,,9,2,1,0,1,5,18331.249237060547,6,2,0,0,3,1,17854.6621799469,,,,,,,
P-B,220677,11,,,,,,,,0,0,0,0,0,0,17375.638008117676,7,3,3,0,0,1,16999.06826019287,,,,,,,
P-B,221150,10,,,,,,,,6,4,1,0,0,1,16394.290924072266,8,7,0,0,0,1,19317.78907775879,,,,,,,
P-B,221151,6,,,,,,,,7,2,1,0,0,4,11558.9599609375,7,3,0,0,0,4,18774.58882331848,,,,,,,
P-B,221152,7,,,,,,,,5,4,0,0,0,1,12248.5511302948,8,2,2,0,0,4,15350.41618347168,,,,,,,
P-B,221153,5,,,,,,,,6,4,1,0,0,1,11072.09300994873,10,6,0,0,0,4,16474.189043045044,,,,,,,
P-B,221191,15,,,,,,,,8,6,2,0,0,0,18454.58674430847,7,4,3,0,0,0,25999.54319000244,,,,,,,
P-B,222844,11,,,,,,,,10,5,3,0,0,2,18574.949026107788,7,3,3,0,0,1,14896.719694137573,,,,,,,
P-B,222879,4,,,,,,,,5,2,1,0,0,2,10257.802963256836,0,0,0,0,0,0,24629.045724868774,,,,,,,
P-B,222880,2,,,,,,,,15,1,2,0,0,12,21243.826866149902,9,2,1,0,0,6,16180.579900741577,,,,,,,
P-B,223,12,,,,,,,,12,6,4,0,0,2,19592.45777130127,0,0,0,0,0,0,29629.245042800903,,,,,,,
P-B,224986,13,,,,,,,,12,6,4,0,0,2,12107.708930969238,9,3,4,0,0,2,25213.37389945984,,,,,,,
P-B,225307,15,,,,,,,,10,8,2,0,0,0,13914.63589668274,8,4,3,0,0,1,19953.547954559326,,,,,,,
P-B,225422,5,,,,,,,,6,5,0,0,1,0,49988.01302909851,5,2,2,0,1,0,14912.71710395813,,,,,,,
P-B,225423,13,,,,,,,,9,4,4,0,1,0,20934.828996658325,0,0,0,0,0,0,22251.62696838379,,,,,,,
P-B,225504,11,,,,,,,,7,5,2,0,0,0,16834.24997329712,8,7,1,0,0,0,17736.726999282837,,,,,,,
P-B,225932,15,,,,,,,,12,6,4,0,1,1,21658.14185142517,6,0,4,0,1,1,15532.490015029907,,,,,,,
P-B,225933,14,,,,,,,,9,3,5,0,1,0,19516.368865966797,10,5,4,0,1,0,17851.33385658264,,,,,,,
P-B,225939,16,,,,,,,,7,3,3,0,0,1,13902.760982513428,8,3,4,0,0,1,14333.432912826538,,,,,,,
P-B,225940,16,,,,,,,,12,4,7,0,0,1,18621.70910835266,9,1,7,0,0,1,17520.782232284546,,,,,,,
P-B,225941,9,,,,,,,,9,5,2,0,0,2,15118.046045303345,4,1,1,0,0,2,18526.68309211731,,,,,,,
P-B,225942,8,,,,,,,,6,4,1,0,0,1,11884.557008743286,7,5,0,0,0,2,18288.224935531616,,,,,,,
P-B,227373,12,,,,,,,,10,7,3,0,0,0,18701.660871505737,11,6,4,0,0,1,16895.87926864624,,,,,,,
P-B,227903,11,,,,,,,,7,5,2,0,0,0,11486.58013343811,14,11,3,0,0,0,19535.907983779907,,,,,,,
P-B,229219,10,,,,,,,,9,4,4,0,1,0,12860.08596420288,9,4,3,0,1,1,20378.37505340576,,,,,,,
P-B,229220,3,,,,,,,,7,3,2,0,1,1,13721.627235412598,8,4,2,0,1,1,23568.801164627075,,,,,,,
P-B,229221,8,,,,,,,,8,4,3,0,1,0,12463.215112686157,8,5,2,0,1,0,14418.673276901245,,,,,,,
P-B,229222,7,,,,,,,,8,5,1,0,1,1,14477.320909500122,6,3,1,0,1,1,12783.314943313599,,,,,,,
P-B,229223,10,,,,,,,,8,4,2,0,1,1,17907.760858535767,6,4,1,0,1,0,11702.465057373047,,,,,,,
P-B,229231,7,,,,,,,,7,4,2,0,0,1,13100.689172744751,8,5,2,0,0,1,20536.76700592041,,,,,,,
P-B,229232,21,,,,,,,,15,5,9,0,0,1,17952.836751937866,9,0,8,0,0,1,23257.159948349,,,,,,,
P-B,229233,14,,,,,,,,16,7,8,0,0,1,19463.19532394409,10,4,5,0,0,1,20866.14465713501,,,,,,,
P-B,229234,3,,,,,,,,7,4,2,0,0,1,12772.882223129272,6,4,1,0,0,1,13606.44507408142,,,,,,,
P-B,232898,9,,,,,,,,10,5,5,0,0,0,15545.552253723145,11,6,4,0,0,1,18131.34217262268,,,,,,,
P-B,232903,15,,,,,,,,11,4,7,0,0,0,15353.332996368408,0,0,0,0,0,0,25326.591968536377,,,,,,,
P-B,238569,6,,,,,,,,5,3,2,0,0,0,9145.637035369873,4,2,2,0,0,0,27087.03589439392,,,,,,,
P-B,242359,12,,,,,,,,11,7,4,0,0,0,18573.004007339478,14,10,4,0,0,0,14785.713911056519,,,,,,,
P-B,245343,13,,,,,,,,11,7,4,0,0,0,16038.270950317383,0,0,0,0,0,0,24878.629207611084,,,,,,,
P-B,245379,2,,,,,,,,6,2,3,0,1,0,11819.861888885498,4,2,1,0,1,0,13431.851863861084,,,,,,,
P-B,245380,2,,,,,,,,4,1,2,0,1,0,9867.482900619507,6,4,1,0,1,0,16156.030893325806,,,,,,,
P-B,246598,11,,,,,,,,13,7,4,0,0,2,17468.366861343384,10,4,3,0,0,3,21730.367183685303,,,,,,,
P-B,251809,8,,,,,,,,6,4,1,0,1,0,10792.923927307129,5,2,2,0,1,0,24672.796964645386,,,,,,,
P-B,2602,9,,,,,,,,5,3,1,0,1,0,14071.31314277649,5,3,1,0,1,0,11066.56002998352,,,,,,,
P-B,260541,15,,,,,,,,7,6,1,0,0,0,15118.595838546753,22,21,1,0,0,0,21297.770023345947,,,,,,,
P-B,260556,11,,,,,,,,8,3,4,0,1,0,15676.622867584229,6,2,3,0,1,0,12079.723834991455,,,,,,,
P-B,260563,2,,,,,,,,4,2,1,0,1,0,8057.837963104248,4,2,1,0,1,0,10975.223779678345,,,,,,,
P-B,260604,19,,,,,,,,12,6,6,0,0,0,18738.96598815918,5,0,5,0,0,0,20996.336936950684,,,,,,,
P-B,260605,10,,,,,,,,5,3,2,0,0,0,14970.871686935425,8,4,4,0,0,0,16347.689151763916,,,,,,,
P-B,260614,15,,,,,,,,9,5,4,0,0,0,18999.999046325684,7,3,4,0,0,0,18251.545906066895,,,,,,,
P-B,260615,22,,,,,,,,10,2,8,0,0,0,15929.221153259277,5,1,4,0,0,0,16697.72696495056,,,,,,,
P-B,260616,18,,,,,,,,9,4,5,0,0,0,17186.33508682251,10,4,6,0,0,0,17366.22166633606,,,,,,,
P-B,260857,8,,,,,,,,6,4,1,0,1,0,13205.003023147583,8,5,2,0,1,0,17938.01498413086,,,,,,,
P-B,260858,8,,,,,,,,6,3,2,0,1,0,12744.766235351562,5,3,1,0,1,0,18944.33307647705,,,,,,,
P-B,260861,13,,,,,,,,9,5,2,0,2,0,13690.735816955566,6,2,2,0,2,0,26697.141408920288,,,,,,,
P-B,260862,12,,,,,,,,8,5,1,0,2,0,14162.020683288574,6,3,1,0,2,0,19374.889373779297,,,,,,,
P-B,260872,10,,,,,,,,9,4,5,0,0,0,23045.209884643555,8,4,4,0,0,0,16752.29501724243,,,,,,,
P-B,260877,12,,,,,,,,9,5,4,0,0,0,15885.49518585205,11,7,4,0,0,0,22868.315935134888,,,,,,,
P-B,260878,9,,,,,,,,5,3,2,0,0,0,11563.938856124878,4,3,1,0,0,0,15833.05025100708,,,,,,,
P-B,263220,11,,,,,,,,10,6,2,1,0,1,21027.168035507202,7,3,3,0,0,1,18462.8849029541,,,,,,,
P-B,264303,12,,,,,,,,9,4,5,0,0,0,20991.695880889893,0,0,0,0,0,0,24141.229152679443,,,,,,,
P-B,264304,8,,,,,,,,9,3,5,1,0,0,18213.607788085938,7,3,3,1,0,0,17709.29503440857,,,,,,,
P-B,2648,11,,,,,,,,6,3,3,0,0,0,13356.31012916565,6,3,3,0,0,0,17190.658807754517,,,,,,,
P-B,2649,10,,,,,,,,7,3,4,0,0,0,13191.582918167114,9,5,4,0,0,0,16143.351078033447,,,,,,,
P-B,2650,7,,,,,,,,4,3,1,0,0,0,9858.946084976196,3,2,1,0,0,0,10511.131763458252,,,,,,,
P-B,266946,11,,,,,,,,9,4,5,0,0,0,18790.177822113037,13,7,6,0,0,0,20389.798164367676,,,,,,,
P-B,269280,14,,,,,,,,11,6,3,0,0,2,20169.212341308594,0,0,0,0,0,0,23798.81715774536,,,,,,,
P-B,269283,12,,,,,,,,10,6,2,0,0,2,16345.890283584595,0,0,0,0,0,0,18424.43299293518,,,,,,,
P-B,269513,17,,,,,,,,9,5,3,0,0,1,14801.839113235474,14,8,5,0,0,1,17218.81914138794,,,,,,,
P-B,269723,8,,,,,,,,6,4,0,0,1,1,10272.080898284912,7,3,1,1,1,1,22067.507028579712,,,,,,,
P-B,269724,23,,,,,,,,6,4,1,1,0,0,26098.07586669922,9,7,1,1,0,0,21815.88888168335,,,,,,,
P-B,269725,10,,,,,,,,0,0,0,0,0,0,36043.99371147156,6,3,2,0,1,0,14115.429162979126,,,,,,,
P-B,269726,12,,,,,,,,5,4,1,0,0,0,12143.759727478027,7,4,3,0,0,0,19451.692581176758,,,,,,,
P-B,269727,13,,,,,,,,11,6,5,0,0,0,19778.972148895264,9,5,4,0,0,0,27081.249952316284,,,,,,,
P-B,282465,11,,,,,,,,9,6,1,0,0,2,14426.651954650879,5,2,2,0,0,1,20786.404848098755,,,,,,,
P-B,282467,11,,,,,,,,10,5,4,0,0,1,11941.126108169556,13,7,4,0,0,2,22597.777128219604,,,,,,,
P-B,282474,11,,,,,,,,10,5,2,0,0,3,13546.16403579712,10,6,2,0,0,2,23171.163320541382,,,,,,,
P-B,282475,13,,,,,,,,12,7,4,0,0,1,26241.867065429688,0,0,0,0,0,0,21968.862056732178,,,,,,,
P-B,282482,12,,,,,,,,13,6,4,0,1,2,16983.323335647583,0,0,0,0,0,0,22560.736179351807,,,,,,,
P-B,282484,12,,,,,,,,9,4,3,0,0,2,12108.200788497925,0,0,0,0,0,0,20689.194917678833,,,,,,,
P-B,282496,11,,,,,,,,10,5,4,0,0,1,13606.884241104126,14,6,6,0,0,2,18515.679836273193,,,,,,,
P-B,282498,11,,,,,,,,11,5,4,0,0,2,12839.664697647095,16,7,7,0,0,2,17000.32925605774,,,,,,,
P-B,282501,10,,,,,,,,12,6,3,0,0,3,13102.910995483398,10,4,4,0,0,2,19788.594961166382,,,,,,,
P-B,282516,13,,,,,,,,8,5,0,0,2,1,16564.520120620728,6,3,0,0,2,1,15088.7930393219,,,,,,,
P-B,282517,14,,,,,,,,7,4,0,0,1,2,10542.877912521362,9,5,1,0,1,2,14472.434759140015,,,,,,,
P-B,282518,16,,,,,,,,6,3,2,0,1,0,16179.270029067993,5,2,2,0,1,0,14689.948081970215,,,,,,,
P-B,282524,18,,,,,,,,8,4,1,0,2,1,17899.88398551941,8,4,1,0,2,1,16560.115814208984,,,,,,,
P-B,282525,13,,,,,,,,6,3,2,0,1,0,15468.861103057861,6,4,1,0,1,0,15970.773935317993,,,,,,,
P-B,282551,14,,,,,,,,10,5,3,0,1,1,14409.23285484314,7,4,1,0,1,1,12712.135791778564,,,,,,,
P-B,282554,8,,,,,,,,4,2,1,0,1,0,8892.457008361816,4,3,0,0,1,0,14122.623920440674,,,,,,,
P-B,282555,9,,,,,,,,7,4,1,0,1,1,13810.786962509155,9,5,2,0,1,1,16366.549968719482,,,,,,,
P-B,282556,10,,,,,,,,9,4,3,0,1,1,17600.852012634277,9,4,3,0,1,1,17856.399059295654,,,,,,,
P-B,282557,11,,,,,,,,0,0,0,0,0,0,10827.944040298462,6,4,1,0,0,1,16605.10802268982,,,,,,,
P-B,282558,4,,,,,,,,6,5,0,0,0,1,14277.442932128906,6,5,0,0,0,1,13026.466131210327,,,,,,,
P-B,282559,6,,,,,,,,5,4,0,0,0,1,15839.438915252686,5,4,0,0,0,1,14514.06192779541,,,,,,,
P-B,282560,7,,,,,,,,5,3,1,0,0,1,14590.980052947998,7,5,1,0,0,1,18765.088081359863,,,,,,,
P-B,282561,8,,,,,,,,6,4,1,0,0,1,14504.343748092651,5,3,1,0,0,1,12932.300806045532,,,,,,,
P-B,282562,5,,,,,,,,5,4,0,0,0,1,11739.690780639648,5,3,1,0,0,1,12288.846969604492,,,,,,,
P-B,282563,7,,,,,,,,6,4,1,0,0,1,12779.782772064209,8,6,1,0,0,1,14294.144868850708,,,,,,,
P-B,282599,10,,,,,,,,8,5,3,0,0,0,17236.929893493652,8,5,3,0,0,0,16927.16407775879,,,,,,,
P-B,282617,10,,,,,,,,8,6,2,0,0,0,18556.42580986023,3,3,0,0,0,0,11681.725978851318,,,,,,,
P-B,282618,7,,,,,,,,0,0,0,0,0,0,11558.04705619812,4,3,1,0,0,0,13122.513771057129,,,,,,,
P-B,282619,16,,,,,,,,11,9,2,0,0,0,18931.25605583191,12,7,5,0,0,0,15778.785943984985,,,,,,,
P-B,284443,7,,,,,,,,7,3,2,0,0,2,12830.679178237915,0,0,0,0,0,0,26739.079236984253,,,,,,,
P-B,285436,12,,,,,,,,10,7,3,0,0,0,14417.010068893433,15,12,3,0,0,0,28368.073225021362,,,,,,,
P-B,289,13,,,,,,,,10,6,2,0,2,0,17618.645906448364,10,5,3,0,2,0,21183.78496170044,,,,,,,
P-B,289762,10,,,,,,,,12,8,3,0,0,1,14061.35082244873,9,4,3,0,0,2,17404.68406677246,,,,,,,
P-B,289763,9,,,,,,,,8,5,2,0,0,1,19018.167734146118,7,4,2,0,0,1,16346.699953079224,,,,,,,
P-B,289764,5,,,,,,,,7,5,1,0,0,1,11952.233076095581,6,4,1,0,0,1,11202.831983566284,,,,,,,
P-B,289765,7,,,,,,,,7,4,2,0,0,1,13619.28415298462,6,3,2,0,0,1,12791.89682006836,,,,,,,
P-B,289766,9,,,,,,,,8,5,2,0,0,1,14670.608043670654,9,5,3,0,0,1,14576.72381401062,,,,,,,
P-B,289767,9,,,,,,,,7,4,3,0,0,0,12655.88402748108,4,3,1,0,0,0,10616.257667541504,,,,,,,
P-B,289768,9,,,,,,,,7,5,1,0,0,1,14376.315116882324,6,5,1,0,0,0,13507.069826126099,,,,,,,
P-B,289769,9,,,,,,,,9,3,5,0,0,1,14702.095031738281,2,0,2,0,0,0,10557.973861694336,,,,,,,
P-B,289770,8,,,,,,,,7,3,3,0,0,1,13061.984062194824,5,3,1,0,0,1,12293.254137039185,,,,,,,
P-B,292512,10,,,,,,,,8,5,2,0,1,0,14650.605916976929,9,6,2,0,1,0,19350.796222686768,,,,,,,
P-B,292520,6,,,,,,,,6,4,1,0,0,1,12330.678939819336,7,5,1,0,0,1,18636.74283027649,,,,,,,
P-B,292538,8,,,,,,,,8,5,3,0,0,0,18480.537176132202,6,3,3,0,0,0,16793.799877166748,,,,,,,
P-B,298464,8,,,,,,,,7,4,2,0,1,0,10433.652877807617,5,3,1,0,1,0,12826.563835144043,,,,,,,
P-B,298465,6,,,,,,,,5,3,1,0,1,0,11869.46988105774,4,2,1,0,1,0,10215.320825576782,,,,,,,
P-B,298466,5,,,,,,,,6,4,1,0,1,0,9995.107173919678,6,3,1,0,2,0,13688.385963439941,,,,,,,
P-B,298467,8,,,,,,,,9,5,3,0,1,0,14032.928943634033,6,2,3,0,1,0,13009.22679901123,,,,,,,
P-B,298468,4,,,,,,,,5,3,1,0,1,0,11701.550722122192,5,2,2,0,1,0,14164.725065231323,,,,,,,
P-B,298469,5,,,,,,,,5,3,1,0,1,0,11511.034965515137,4,2,1,0,1,0,9921.979188919067,,,,,,,
P-B,300825,6,,,,,,,,0,0,0,0,0,0,10510.692119598389,8,4,0,0,0,4,19760.229110717773,,,,,,,
P-B,301274,14,,,,,,,,15,8,5,0,0,2,21370.39804458618,8,5,3,0,0,0,26907.513856887817,,,,,,,
P-B,301277,13,,,,,,,,6,3,2,0,1,0,14255.451917648315,7,4,2,0,1,0,19196.644067764282,,,,,,,
P-B,301280,14,,,,,,,,8,3,5,0,0,0,16671.74983024597,0,0,0,0,0,0,28842.175006866455,,,,,,,
P-B,301391,6,,,,,,,,8,6,0,0,0,2,16104.74705696106,8,5,0,0,0,3,20172.346115112305,,,,,,,
P-B,301392,10,,,,,,,,7,5,1,0,0,1,15412.00590133667,7,5,1,0,0,1,16691.39814376831,,,,,,,
P-B,301424,10,,,,,,,,5,4,1,0,0,0,9571.537733078003,8,7,1,0,0,0,15544.39902305603,,,,,,,
P-B,305969,11,,,,,,,,12,8,4,0,0,0,20820.31273841858,9,5,4,0,0,0,20366.10698699951,,,,,,,
P-B,306552,7,,,,,,,,7,4,1,1,0,1,13556.51593208313,6,3,1,1,0,1,16190.652847290039,,,,,,,
P-B,307269,12,,,,,,,,12,6,4,0,0,2,15944.036722183228,17,10,5,0,0,2,25953.866004943848,,,,,,,
P-B,308575,12,,,,,,,,10,8,2,0,0,0,19666.12982749939,9,7,2,0,0,0,12798.21491241455,,,,,,,
P-B,308592,10,,,,,,,,7,3,2,0,1,1,17033.4210395813,0,0,0,0,0,0,24881.84690475464,,,,,,,
P-B,308605,10,,,,,,,,7,5,1,0,0,1,13254.89091873169,3,1,1,0,0,1,12260.07890701294,,,,,,,
P-B,308606,8,,,,,,,,6,4,1,0,0,1,16023.588180541992,6,4,1,0,0,1,14337.71824836731,,,,,,,
P-B,308652,5,,,,,,,,4,3,1,0,0,0,12970.328092575073,10,10,0,0,0,0,16209.15699005127,,,,,,,
P-B,308653,9,,,,,,,,7,5,2,0,0,0,19876.637935638428,10,8,2,0,0,0,19454.658031463623,,,,,,,
P-B,309837,14,,,,,,,,13,8,3,0,0,2,17323.838233947754,9,6,2,0,0,1,27443.546056747437,,,,,,,
P-B,309844,14,,,,,,,,8,3,3,0,2,0,17579.041957855225,6,3,1,0,2,0,25692.356824874878,,,,,,,
P-B,309871,13,,,,,,,,12,6,6,0,0,0,18336.162090301514,8,4,4,0,0,0,27648.802757263184,,,,,,,
P-B,309872,14,,,,,,,,11,2,8,0,0,1,19615.473985671997,17,9,8,0,0,0,25840.69514274597,,,,,,,
P-B,313591,11,,,,,,,,13,7,4,0,0,2,18161.60488128662,9,5,3,0,0,1,18287.587881088257,,,,,,,
P-B,315985,13,,,,,,,,11,5,5,0,1,0,13034.036874771118,11,5,5,0,1,0,19209.872722625732,,,,,,,
P-B,315994,14,,,,,,,,0,0,0,0,0,0,14610.533714294434,14,7,6,0,0,1,17341.999769210815,,,,,,,
P-B,319972,12,,,,,,,,11,8,3,0,0,0,17145.00093460083,11,7,4,0,0,0,23655.751943588257,,,,,,,
P-B,319984,16,,,,,,,,7,4,2,0,1,0,13216.090202331543,4,1,2,0,1,0,14217.077016830444,,,,,,,
P-B,319985,12,,,,,,,,7,3,1,0,3,0,11764.148950576782,7,1,3,0,3,0,17956.971168518066,,,,,,,
P-B,319998,9,,,,,,,,0,0,0,0,0,0,11177.772998809814,10,7,3,0,0,0,16727.065801620483,,,,,,,
P-B,320912,8,,,,,,,,10,5,3,0,0,2,13523.205041885376,0,0,0,0,0,0,25509.71817970276,,,,,,,
P-B,320920,11,,,,,,,,13,7,4,0,0,2,16414.807081222534,7,3,2,0,0,2,16798.99287223816,,,,,,,
P-B,320974,11,,,,,,,,6,4,0,0,1,1,13431.922197341919,7,4,1,0,1,1,16627.29024887085,,,,,,,
P-B,322545,11,,,,,,,,11,5,4,0,0,2,16640.576124191284,9,3,4,0,0,2,18045.50313949585,,,,,,,
P-B,322553,9,,,,,,,,13,7,3,0,0,3,15318.765878677368,11,6,3,0,0,2,23570.398092269897,,,,,,,
P-B,322572,12,,,,,,,,13,7,4,0,0,2,15363.006114959717,12,8,2,0,0,2,14630.075216293335,,,,,,,
P-B,322647,7,,,,,,,,7,5,0,0,0,2,14099.692106246948,7,5,0,0,0,2,16624.848127365112,,,,,,,
P-B,322648,9,,,,,,,,7,5,1,0,0,1,14493.721723556519,9,6,2,0,0,1,22313.40217590332,,,,,,,
P-B,322669,11,,,,,,,,7,4,2,0,0,1,20375.60200691223,9,5,3,0,0,1,19673.051834106445,,,,,,,
P-B,322670,12,,,,,,,,8,2,5,0,0,1,15366.019010543823,7,4,2,0,0,1,18346.816062927246,,,,,,,
P-B,325104,8,,,,,,,,10,5,3,0,0,2,15934.625148773193,11,7,2,0,0,2,19754.757165908813,,,,,,,
P-B,325220,7,,,,,,,,5,4,0,0,0,1,8435.928106307983,6,4,1,0,0,1,18524.0581035614,,,,,,,
P-B,325221,5,,,,,,,,4,3,0,0,0,1,9889.786958694458,4,3,0,0,0,1,19522.881031036377,,,,,,,
P-B,325222,5,,,,,,,,0,0,0,0,0,0,10957.712888717651,5,4,0,0,0,1,12312.822103500366,,,,,,,
P-B,330760,11,,,,,,,,0,0,0,0,0,0,16871.829748153687,7,3,3,0,1,0,17097.265005111694,,,,,,,
P-B,330769,11,,,,,,,,7,3,4,0,0,0,14835.628032684326,9,6,3,0,0,0,15563.49229812622,,,,,,,
