sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,inference_time_ms,has_prediction
rxpad_training_data_ordo7,gpt-5-mini,Phase P-C (VLM + medical context),1729,531,2.453531598513011,1.9186046511627908,16414.171934127808,True
rxpad_training_data_ordo9,gpt-5-mini,Phase P-C (VLM + medical context),2015,549,2.288216560509554,1.8265306122448979,16773.014783859253,True
rxpad_training_data_prescr-100006,gpt-5-mini,Phase P-C (VLM + medical context),1112,306,2.373913043478261,1.8166666666666667,9927.286863327026,True
rxpad_training_data_prescr-100011,gpt-5-mini,Phase P-C (VLM + medical context),2879,998,1.7726415094339623,0.9947368421052631,23462.572813034058,True
rxpad_training_data_prescr-100013,gpt-5-mini,Phase P-C (VLM + medical context),3782,1335,1.466030989272944,0.9795918367346939,18804.15678024292,True
rxpad_training_data_prescr-100014,gpt-5-mini,Phase P-C (VLM + medical context),3005,1102,1.3620071684587813,1.015,15345.69001197815,True
rxpad_training_data_prescr-100019,gpt-5-mini,Phase P-C (VLM + medical context),3336,1177,2.009811937857727,1.2421052631578948,16178.616046905518,True
rxpad_training_data_prescr-100021,gpt-5-mini,Phase P-C (VLM + medical context),1131,722,1.1730769230769231,1.75,13001.345872879028,True
rxpad_training_data_prescr-100034,gpt-5-mini,Phase P-C (VLM + medical context),981,299,2.1798107255520507,1.9285714285714286,7554.980993270874,True
rxpad_training_data_prescr-100036,gpt-5-mini,Phase P-C (VLM + medical context),2228,999,1.5052631578947369,1.1468531468531469,13347.198009490969,True
rxpad_training_data_prescr-100037,gpt-5-mini,Phase P-C (VLM + medical context),1353,341,2.308584686774942,1.3043478260869565,8283.30397605896,True
rxpad_training_data_prescr-100039,gpt-5-mini,Phase P-C (VLM + medical context),1057,474,1.0078247261345852,0.7702702702702703,11880.658149719238,True
rxpad_training_data_prescr-100040,gpt-5-mini,Phase P-C (VLM + medical context),1144,502,1.0939490445859872,0.7530864197530864,8069.801092147827,True
rxpad_training_data_prescr-100045,gpt-5-mini,Phase P-C (VLM + medical context),1780,885,1.4608501118568233,1.2897196261682242,8160.033226013184,True
rxpad_training_data_prescr-100053,gpt-5-mini,Phase P-C (VLM + medical context),1371,454,1.584938704028021,1.382716049382716,7736.140966415405,True
rxpad_training_data_prescr-100055,gpt-5-mini,Phase P-C (VLM + medical context),2056,788,1.4056094929881338,0.8872180451127819,12368.870973587036,True
rxpad_training_data_prescr-100063,gpt-5-mini,Phase P-C (VLM + medical context),1724,462,2.030497592295345,1.2921348314606742,9482.831954956057,True
rxpad_training_data_prescr-100066,gpt-5-mini,Phase P-C (VLM + medical context),1787,671,1.6661742983751846,1.075,13871.875047683716,True
rxpad_training_data_prescr-100067,gpt-5-mini,Phase P-C (VLM + medical context),3998,1580,1.5485407980941037,1.1228668941979523,18626.7991065979,True
rxpad_training_data_prescr-100069,gpt-5-mini,Phase P-C (VLM + medical context),1195,520,1.172981878088962,1.0357142857142858,10111.001014709473,True
rxpad_training_data_prescr-100070,gpt-5-mini,Phase P-C (VLM + medical context),791,179,3.2157894736842105,2.923076923076923,6658.364057540894,True
rxpad_training_data_prescr-100078,gpt-5-mini,Phase P-C (VLM + medical context),2239,766,1.9246487867177522,1.4661654135338347,16001.61600112915,True
rxpad_training_data_prescr-100079,gpt-5-mini,Phase P-C (VLM + medical context),825,202,2.8962264150943398,2.6333333333333333,7188.368797302246,True
rxpad_training_data_prescr-100092,gpt-5-mini,Phase P-C (VLM + medical context),744,66,9.628571428571428,11.777777777777779,6135.541915893555,True
rxpad_training_data_prescr-100110,gpt-5-mini,Phase P-C (VLM + medical context),1227,762,0.7405966277561609,0.8230088495575221,13389.099836349487,True
rxpad_training_data_prescr-100126,gpt-5-mini,Phase P-C (VLM + medical context),1344,449,1.7095652173913043,1.4719101123595506,12123.96216392517,True
rxpad_training_data_prescr-100132,gpt-5-mini,Phase P-C (VLM + medical context),3236,949,2.48125,2.12751677852349,19915.186882019043,True
rxpad_training_data_prescr-100133,gpt-5-mini,Phase P-C (VLM + medical context),1252,367,2.4266666666666667,1.8923076923076922,17131.845712661743,True
rxpad_training_data_prescr-100134,gpt-5-mini,Phase P-C (VLM + medical context),2534,764,2.186335403726708,1.991150442477876,14347.18108177185,True
rxpad_training_data_prescr-100142,gpt-5-mini,Phase P-C (VLM + medical context),351,135,1.6521739130434783,0.96,13176.137924194336,True
rxpad_training_data_prescr-100144,gpt-5-mini,Phase P-C (VLM + medical context),1218,299,3.0098360655737704,2.4081632653061225,9686.11216545105,True
rxpad_training_data_prescr-100147,gpt-5-mini,Phase P-C (VLM + medical context),1445,378,2.832460732984293,1.8405797101449275,10938.245058059692,True
rxpad_training_data_prescr-100148,gpt-5-mini,Phase P-C (VLM + medical context),2609,1093,1.4266777133388566,1.0406976744186047,13561.45477294922,True
rxpad_training_data_prescr-100150,gpt-5-mini,Phase P-C (VLM + medical context),1120,355,2.119113573407202,1.4603174603174602,9802.812814712524,True
rxpad_training_data_prescr-100151,gpt-5-mini,Phase P-C (VLM + medical context),1215,485,1.4838056680161944,1.0625,13601.91297531128,True
rxpad_training_data_prescr-100161,gpt-5-mini,Phase P-C (VLM + medical context),1885,546,1.934540389972145,1.5233644859813085,16381.263732910156,True
rxpad_training_data_prescr-100166,gpt-5-mini,Phase P-C (VLM + medical context),1429,514,1.7884615384615385,1.2808988764044944,12004.230976104736,True
rxpad_training_data_prescr-100171,gpt-5-mini,Phase P-C (VLM + medical context),1987,829,1.3117583603020497,0.8478260869565217,16251.313924789429,True
rxpad_training_data_prescr-100175,gpt-5-mini,Phase P-C (VLM + medical context),2278,619,2.6464968152866244,2.056603773584906,12308.29381942749,True
rxpad_training_data_prescr-100176,gpt-5-mini,Phase P-C (VLM + medical context),1020,234,3.272727272727273,2.12,7291.611909866333,True
rxpad_training_data_prescr-100178,gpt-5-mini,Phase P-C (VLM + medical context),1309,481,1.5146520146520146,1.2533333333333334,9217.533111572266,True
rxpad_training_data_prescr-100183,gpt-5-mini,Phase P-C (VLM + medical context),897,392,1.303030303030303,0.9701492537313433,7925.230979919434,True
rxpad_training_data_prescr-100765,gpt-5-mini,Phase P-C (VLM + medical context),1613,424,2.417879417879418,2.485294117647059,16144.00839805603,True
rxpad_training_data_prescr-100777,gpt-5-mini,Phase P-C (VLM + medical context),1892,691,1.747142857142857,1.3786407766990292,13947.18599319458,True
rxpad_training_data_prescr-100778,gpt-5-mini,Phase P-C (VLM + medical context),1027,353,1.6725,1.719298245614035,7660.155773162842,True
rxpad_training_data_prescr-100780,gpt-5-mini,Phase P-C (VLM + medical context),1651,983,0.7253731343283583,0.5225806451612903,14290.55380821228,True
rxpad_training_data_prescr-100785,gpt-5-mini,Phase P-C (VLM + medical context),1106,401,1.421875,1.7096774193548387,11336.672067642212,True
rxpad_training_data_prescr-100787,gpt-5-mini,Phase P-C (VLM + medical context),1715,223,4.067988668555241,4.75,10038.079977035522,True
rxpad_training_data_prescr-100809,gpt-5-mini,Phase P-C (VLM + medical context),2200,875,1.497830802603037,1.044871794871795,18438.61079216003,True
rxpad_training_data_prescr-100810,gpt-5-mini,Phase P-C (VLM + medical context),2191,595,2.65016501650165,2.2155172413793105,16434.012174606323,True
rxpad_training_data_prescr-100811,gpt-5-mini,Phase P-C (VLM + medical context),1024,344,1.98005698005698,1.5084745762711864,9571.832180023192,True
rxpad_training_data_prescr-100820,gpt-5-mini,Phase P-C (VLM + medical context),947,183,3.8383838383838382,3.689655172413793,9631.750106811523,True
rxpad_training_data_prescr-100836,gpt-5-mini,Phase P-C (VLM + medical context),2108,575,2.635897435897436,1.9591836734693877,10640.141010284424,True
rxpad_training_data_prescr-100858,gpt-5-mini,Phase P-C (VLM + medical context),1801,399,2.543599257884972,2.582089552238806,10235.882997512816,True
rxpad_training_data_prescr-100869,gpt-5-mini,Phase P-C (VLM + medical context),2553,356,6.013698630136986,5.105263157894737,11654.011011123655,True
rxpad_training_data_prescr-100879,gpt-5-mini,Phase P-C (VLM + medical context),1360,363,2.632275132275132,1.4931506849315068,10902.7259349823,True
rxpad_training_data_prescr-100882,gpt-5-mini,Phase P-C (VLM + medical context),2282,649,2.3008595988538683,1.9375,9935.690879821776,True
rxpad_training_data_prescr-100895,gpt-5-mini,Phase P-C (VLM + medical context),1426,415,2.4061757719714962,2.0,12115.97490310669,True
rxpad_training_data_prescr-100918,gpt-5-mini,Phase P-C (VLM + medical context),1260,346,2.1366906474820144,2.706896551724138,13428.555965423584,True
rxpad_training_data_prescr-100921,gpt-5-mini,Phase P-C (VLM + medical context),1077,234,2.6970684039087947,3.081081081081081,9749.060153961182,True
rxpad_training_data_prescr-100930,gpt-5-mini,Phase P-C (VLM + medical context),1280,396,2.0483870967741935,1.7205882352941178,11953.470945358276,True
rxpad_training_data_prescr-100934,gpt-5-mini,Phase P-C (VLM + medical context),2764,1132,1.7901554404145077,1.3,16551.365852355957,True
rxpad_training_data_prescr-101762,gpt-5-mini,Phase P-C (VLM + medical context),1426,420,2.348027842227378,1.6049382716049383,17262.248992919922,True
rxpad_training_data_prescr-101765,gpt-5-mini,Phase P-C (VLM + medical context),1743,563,2.075438596491228,1.4761904761904763,11463.2408618927,True
rxpad_training_data_prescr-101768,gpt-5-mini,Phase P-C (VLM + medical context),1802,491,2.6424242424242426,1.43,29406.842708587646,True
rxpad_training_data_prescr-101769,gpt-5-mini,Phase P-C (VLM + medical context),1224,360,2.3524590163934427,1.5072463768115942,9309.868097305298,True
rxpad_training_data_prescr-101770,gpt-5-mini,Phase P-C (VLM + medical context),1187,342,2.4421965317919074,1.5625,15717.11778640747,True
rxpad_training_data_prescr-101774,gpt-5-mini,Phase P-C (VLM + medical context),3783,1253,2.0623520126282555,1.336322869955157,18893.041849136353,True
rxpad_training_data_prescr-101784,gpt-5-mini,Phase P-C (VLM + medical context),4293,1541,1.8123393316195373,1.2804428044280443,12144.415378570557,True
rxpad_training_data_prescr-101792,gpt-5-mini,Phase P-C (VLM + medical context),1359,265,3.652173913043478,5.27027027027027,15282.710790634155,True
rxpad_training_data_prescr-101793,gpt-5-mini,Phase P-C (VLM + medical context),2242,780,1.9659090909090908,1.6290322580645162,19923.824071884155,True
rxpad_training_data_prescr-101798,gpt-5-mini,Phase P-C (VLM + medical context),1122,443,1.665929203539823,1.2702702702702702,12217.871904373167,True
rxpad_training_data_prescr-101803,gpt-5-mini,Phase P-C (VLM + medical context),3159,782,2.8189448441247,2.2551724137931033,14269.024133682253,True
rxpad_training_data_prescr-101805,gpt-5-mini,Phase P-C (VLM + medical context),4432,2045,1.1766132945172247,0.896969696969697,26662.362813949585,True
rxpad_training_data_prescr-101808,gpt-5-mini,Phase P-C (VLM + medical context),2411,693,2.4488636363636362,1.7222222222222223,15802.349090576172,True
rxpad_training_data_prescr-101814,gpt-5-mini,Phase P-C (VLM + medical context),1404,339,3.1137026239067054,2.7,7651.3941287994385,True
rxpad_training_data_prescr-101818,gpt-5-mini,Phase P-C (VLM + medical context),2350,808,1.9768009768009769,1.6857142857142857,21222.569227218628,True
rxpad_training_data_prescr-101823,gpt-5-mini,Phase P-C (VLM + medical context),897,337,1.380952380952381,1.2727272727272727,10672.624111175535,True
rxpad_training_data_prescr-101825,gpt-5-mini,Phase P-C (VLM + medical context),1242,495,1.050071530758226,1.6951219512195121,8803.226232528687,True
rxpad_training_data_prescr-101828,gpt-5-mini,Phase P-C (VLM + medical context),2236,802,1.5485537190082646,1.8592592592592592,26019.322156906128,True
rxpad_training_data_prescr-101832,gpt-5-mini,Phase P-C (VLM + medical context),2776,1073,1.380112269446672,1.2674418604651163,14815.908908843994,True
rxpad_training_data_prescr-101834,gpt-5-mini,Phase P-C (VLM + medical context),3845,505,5.796610169491525,7.964912280701754,10978.415727615356,True
rxpad_training_data_prescr-101848,gpt-5-mini,Phase P-C (VLM + medical context),966,315,1.8130311614730878,1.5185185185185186,22165.167093276978,True
rxpad_training_data_prescr-101853,gpt-5-mini,Phase P-C (VLM + medical context),2938,1327,1.2245508982035929,0.8846153846153846,19724.013090133667,True
rxpad_training_data_prescr-101854,gpt-5-mini,Phase P-C (VLM + medical context),2412,863,1.7809307604994324,1.3175675675675675,18534.535884857178,True
rxpad_training_data_prescr-101856,gpt-5-mini,Phase P-C (VLM + medical context),2310,839,1.778301886792453,1.0347222222222223,23902.339696884155,True
rxpad_training_data_prescr-101857,gpt-5-mini,Phase P-C (VLM + medical context),1419,456,2.0889370932754883,1.5802469135802468,15832.242012023926,True
rxpad_training_data_prescr-101858,gpt-5-mini,Phase P-C (VLM + medical context),2475,1201,1.004950495049505,0.7828282828282829,23853.524923324585,True
rxpad_training_data_prescr-101861,gpt-5-mini,Phase P-C (VLM + medical context),2743,991,1.8001998001998003,1.277456647398844,13318.313837051392,True
rxpad_training_data_prescr-101862,gpt-5-mini,Phase P-C (VLM + medical context),1025,168,4.936781609195402,4.666666666666667,16926.40495300293,True
rxpad_training_data_prescr-101863,gpt-5-mini,Phase P-C (VLM + medical context),3785,1700,1.2096683530073076,0.6644295302013423,23046.072959899902,True
rxpad_training_data_prescr-101867,gpt-5-mini,Phase P-C (VLM + medical context),5024,1904,1.6493775933609958,1.0542005420054201,27692.888736724857,True
rxpad_training_data_prescr-101869,gpt-5-mini,Phase P-C (VLM + medical context),2551,648,2.3455882352941178,2.306122448979592,14785.876989364624,True
rxpad_training_data_prescr-101871,gpt-5-mini,Phase P-C (VLM + medical context),2494,1137,1.3984,1.2424242424242424,21516.677141189575,True
rxpad_training_data_prescr-101872,gpt-5-mini,Phase P-C (VLM + medical context),2180,767,1.7966963151207116,1.2538461538461538,16517.447233200073,True
rxpad_training_data_prescr-101873,gpt-5-mini,Phase P-C (VLM + medical context),1583,404,2.978102189781022,2.0625,28121.4599609375,True
rxpad_training_data_prescr-101874,gpt-5-mini,Phase P-C (VLM + medical context),1697,715,1.1224043715846994,1.1454545454545455,15326.003074645996,True
rxpad_training_data_prescr-101875,gpt-5-mini,Phase P-C (VLM + medical context),1275,417,1.8982300884955752,1.216867469879518,14589.828252792358,True
rxpad_training_data_prescr-101876,gpt-5-mini,Phase P-C (VLM + medical context),4211,1754,1.514360313315927,1.0354330708661417,21416.17631912231,True
rxpad_training_data_prescr-101877,gpt-5-mini,Phase P-C (VLM + medical context),965,539,1.1389396709323583,1.0740740740740742,24875.488996505737,True
rxpad_training_data_prescr-101878,gpt-5-mini,Phase P-C (VLM + medical context),1507,425,2.1181262729124235,2.0684931506849313,6485.310792922974,True
rxpad_training_data_prescr-101879,gpt-5-mini,Phase P-C (VLM + medical context),3800,1286,1.9221967963386728,1.1923076923076923,20144.780158996586,True
rxpad_training_data_prescr-101882,gpt-5-mini,Phase P-C (VLM + medical context),1848,785,1.3120481927710843,1.0071428571428571,14582.866191864014,True
rxpad_training_data_prescr-101898,gpt-5-mini,Phase P-C (VLM + medical context),632,290,1.4109589041095891,1.0,10664.056062698364,True
rxpad_training_data_prescr-101901,gpt-5-mini,Phase P-C (VLM + medical context),865,113,6.145161290322581,5.523809523809524,6693.562030792236,True
rxpad_training_data_prescr-101904,gpt-5-mini,Phase P-C (VLM + medical context),2047,883,1.6278026905829597,1.3666666666666667,14095.316171646118,True
rxpad_training_data_prescr-101908,gpt-5-mini,Phase P-C (VLM + medical context),1686,615,1.4017971758664955,1.1333333333333333,10652.284145355225,True
rxpad_training_data_prescr-101910,gpt-5-mini,Phase P-C (VLM + medical context),2834,983,1.9301397205588822,1.3385416666666667,19264.73093032837,True
rxpad_training_data_prescr-101911,gpt-5-mini,Phase P-C (VLM + medical context),1107,579,0.9097839898348158,1.063157894736842,15182.660102844238,True
rxpad_training_data_prescr-101916,gpt-5-mini,Phase P-C (VLM + medical context),2541,691,2.4954367666232073,1.381578947368421,13581.9993019104,True
rxpad_training_data_prescr-101917,gpt-5-mini,Phase P-C (VLM + medical context),1713,392,3.318295739348371,2.1733333333333333,11369.03715133667,True
rxpad_training_data_prescr-101918,gpt-5-mini,Phase P-C (VLM + medical context),1830,444,2.9557894736842107,1.6442307692307692,14871.103048324583,True
rxpad_training_data_prescr-101921,gpt-5-mini,Phase P-C (VLM + medical context),2075,610,2.3944805194805197,1.8198198198198199,17892.13991165161,True
rxpad_training_data_prescr-101922,gpt-5-mini,Phase P-C (VLM + medical context),604,98,4.950980392156863,3.588235294117647,9111.45520210266,True
rxpad_training_data_prescr-101924,gpt-5-mini,Phase P-C (VLM + medical context),2189,673,2.2272069464544137,1.3623188405797102,12006.083965301514,True
rxpad_training_data_prescr-101925,gpt-5-mini,Phase P-C (VLM + medical context),1505,378,2.9296875,2.257575757575758,10521.526098251345,True
rxpad_training_data_prescr-101926,gpt-5-mini,Phase P-C (VLM + medical context),1740,562,2.0625,1.457142857142857,15667.278051376345,True
rxpad_training_data_prescr-101927,gpt-5-mini,Phase P-C (VLM + medical context),1789,610,2.1245954692556634,1.5643564356435644,16744.561910629272,True
rxpad_training_data_prescr-101928,gpt-5-mini,Phase P-C (VLM + medical context),992,193,2.9892857142857143,3.0277777777777777,10153.172969818115,True
rxpad_training_data_prescr-101930,gpt-5-mini,Phase P-C (VLM + medical context),1570,1461,0.6005235602094241,0.45394736842105265,18039.539098739624,True
rxpad_training_data_prescr-101932,gpt-5-mini,Phase P-C (VLM + medical context),1921,698,1.7453769559032717,1.2342342342342343,18026.785850524902,True
rxpad_training_data_prescr-101933,gpt-5-mini,Phase P-C (VLM + medical context),1588,509,1.885925925925926,2.4827586206896552,7946.011781692505,True
rxpad_training_data_prescr-101935,gpt-5-mini,Phase P-C (VLM + medical context),1714,797,1.5427509293680297,1.6333333333333333,7588.525772094727,True
rxpad_training_data_prescr-101936,gpt-5-mini,Phase P-C (VLM + medical context),1662,360,3.532608695652174,2.1666666666666665,7937.067031860352,True
rxpad_training_data_prescr-101937,gpt-5-mini,Phase P-C (VLM + medical context),1727,446,2.9844097995545655,2.2151898734177213,14985.676050186155,True
rxpad_training_data_prescr-101938,gpt-5-mini,Phase P-C (VLM + medical context),1920,519,2.678095238095238,1.7525773195876289,14712.441205978394,True
rxpad_training_data_prescr-101939,gpt-5-mini,Phase P-C (VLM + medical context),1995,477,3.125514403292181,1.8172043010752688,12415.2569770813,True
rxpad_training_data_prescr-101942,gpt-5-mini,Phase P-C (VLM + medical context),973,226,3.1483050847457625,2.1842105263157894,7309.323072433472,True
rxpad_training_data_prescr-101943,gpt-5-mini,Phase P-C (VLM + medical context),992,482,1.5406504065040652,2.5,6883.788108825684,True
rxpad_training_data_prescr-101944,gpt-5-mini,Phase P-C (VLM + medical context),1718,436,2.909706546275395,1.6914893617021276,18735.774040222168,True
rxpad_training_data_prescr-101947,gpt-5-mini,Phase P-C (VLM + medical context),1371,295,3.091666666666667,2.6226415094339623,8290.71307182312,True
rxpad_training_data_prescr-101949,gpt-5-mini,Phase P-C (VLM + medical context),2363,963,1.701171875,1.2517482517482517,10797.894954681396,True
rxpad_testing_data_prescr-102125,gpt-5-nano,Phase P-C (VLM + medical context),2008,1381,0.4701653486700216,0.23293172690763053,24813.14730644226,True
rxpad_testing_data_prescr-102126,gpt-5-nano,Phase P-C (VLM + medical context),1468,1272,0.1992217898832685,0.16822429906542055,23212.30673789978,True
rxpad_testing_data_prescr-102127,gpt-5-nano,Phase P-C (VLM + medical context),843,446,0.9203539823008849,0.6575342465753424,19568.092823028564,True
rxpad_testing_data_prescr-102128,gpt-5-nano,Phase P-C (VLM + medical context),1501,917,0.8631921824104235,0.8344370860927153,24244.198083877563,True
rxpad_testing_data_prescr-102129,gpt-5-nano,Phase P-C (VLM + medical context),2417,0,804.6666666666666,326.0,29048.71726036072,False
rxpad_testing_data_prescr-102130,gpt-5-nano,Phase P-C (VLM + medical context),587,238,1.4705882352941178,0.5384615384615384,10759.80806350708,True
rxpad_testing_data_prescr-102131,gpt-5-nano,Phase P-C (VLM + medical context),630,382,0.6580310880829016,0.38333333333333336,11687.456607818604,True
rxpad_testing_data_prescr-102132,gpt-5-nano,Phase P-C (VLM + medical context),568,327,0.7379518072289156,0.42857142857142855,12095.675945281982,True
rxpad_testing_data_prescr-102133,gpt-5-nano,Phase P-C (VLM + medical context),4430,0,1475.6666666666667,535.0,28839.662075042725,False
rxpad_testing_data_prescr-102134,gpt-5-nano,Phase P-C (VLM + medical context),603,250,1.4143426294820718,1.054054054054054,10263.447046279907,True
rxpad_testing_data_prescr-102135,gpt-5-nano,Phase P-C (VLM + medical context),917,426,1.1857451403887689,0.6363636363636364,16086.435079574583,True
rxpad_testing_data_prescr-102136,gpt-5-nano,Phase P-C (VLM + medical context),725,392,0.9164556962025316,0.6764705882352942,12671.98395729065,True
rxpad_testing_data_prescr-102137,gpt-5-nano,Phase P-C (VLM + medical context),882,598,0.48841059602649006,0.3448275862068966,12765.85602760315,True
rxpad_testing_data_prescr-102138,gpt-5-nano,Phase P-C (VLM + medical context),2485,0,827.3333333333334,319.0,30083.97102355957,False
rxpad_testing_data_prescr-102139,gpt-5-nano,Phase P-C (VLM + medical context),905,542,1.0054744525547445,0.9404761904761905,27391.15595817566,True
rxpad_testing_data_prescr-102140,gpt-5-nano,Phase P-C (VLM + medical context),1544,751,1.1198945981554678,0.5422535211267606,19257.29203224182,True
rxpad_testing_data_prescr-102141,gpt-5-nano,Phase P-C (VLM + medical context),436,303,0.4788273615635179,0.47368421052631576,12692.497968673706,True
rxpad_testing_data_prescr-102142,gpt-5-nano,Phase P-C (VLM + medical context),1680,671,1.491150442477876,0.7394957983193278,30015.503883361816,True
rxpad_testing_data_prescr-102143,gpt-5-nano,Phase P-C (VLM + medical context),842,373,1.4403183023872679,0.9846153846153847,24690.244674682617,True
rxpad_testing_data_prescr-102144,gpt-5-nano,Phase P-C (VLM + medical context),3639,0,1212.0,489.0,23295.37796974182,False
rxpad_testing_data_prescr-102145,gpt-5-nano,Phase P-C (VLM + medical context),680,292,1.32996632996633,0.6792452830188679,14579.503059387209,True
rxpad_testing_data_prescr-102146,gpt-5-nano,Phase P-C (VLM + medical context),606,259,1.5846153846153845,1.186046511627907,11362.804889678957,True
rxpad_testing_data_prescr-102147,gpt-5-nano,Phase P-C (VLM + medical context),750,468,0.6382978723404256,0.4305555555555556,21731.47177696228,True
rxpad_testing_data_prescr-102148,gpt-5-nano,Phase P-C (VLM + medical context),1736,660,1.6566265060240963,0.8363636363636363,25607.28907585144,True
rxpad_testing_data_prescr-102149,gpt-5-nano,Phase P-C (VLM + medical context),1428,631,1.2602523659305993,0.5304347826086957,18118.18814277649,True
rxpad_testing_data_prescr-102150,gpt-5-nano,Phase P-C (VLM + medical context),318,326,0.6882022471910112,0.68,12364.012002944946,True
rxpad_testing_data_prescr-102151,gpt-5-nano,Phase P-C (VLM + medical context),677,498,0.3929273084479371,0.25609756097560976,11543.400049209597,True
rxpad_testing_data_prescr-102152,gpt-5-nano,Phase P-C (VLM + medical context),1241,526,1.3578154425612052,0.7865168539325843,18255.77425956726,True
rxpad_testing_data_prescr-102153,gpt-5-nano,Phase P-C (VLM + medical context),1934,831,1.338095238095238,0.7655172413793103,24505.42974472046,True
rxpad_testing_data_prescr-102154,gpt-5-nano,Phase P-C (VLM + medical context),1354,570,1.4003466204506065,0.8446601941747572,15839.377880096436,True
rxpad_testing_data_prescr-102155,gpt-5-nano,Phase P-C (VLM + medical context),676,287,1.3470790378006874,0.559322033898305,9213.672876358032,True
rxpad_testing_data_prescr-102156,gpt-5-nano,Phase P-C (VLM + medical context),2526,900,1.8193832599118942,1.1764705882352942,26207.592964172363,True
rxpad_testing_data_prescr-102157,gpt-5-nano,Phase P-C (VLM + medical context),628,358,1.0083102493074791,0.782608695652174,16516.350269317627,True
rxpad_testing_data_prescr-102158,gpt-5-nano,Phase P-C (VLM + medical context),962,402,1.3698296836982968,0.6133333333333333,14843.9838886261,True
rxpad_testing_data_prescr-102159,gpt-5-nano,Phase P-C (VLM + medical context),769,404,0.9509803921568627,0.5,18242.24901199341,True
rxpad_testing_data_prescr-102160,gpt-5-nano,Phase P-C (VLM + medical context),3516,0,1171.0,435.0,25216.572761535645,False
rxpad_testing_data_prescr-102161,gpt-5-nano,Phase P-C (VLM + medical context),1764,649,1.734351145038168,0.9203539823008849,24251.835107803345,True
rxpad_testing_data_prescr-102162,gpt-5-nano,Phase P-C (VLM + medical context),765,371,1.1329787234042554,0.7681159420289855,19210.88814735413,True
rxpad_testing_data_prescr-102163,gpt-5-nano,Phase P-C (VLM + medical context),1590,548,1.9363636363636363,1.212962962962963,25249.112129211426,True
rxpad_testing_data_prescr-102164,gpt-5-nano,Phase P-C (VLM + medical context),2295,762,2.033722438391699,1.3687943262411348,25241.52183532715,True
rxpad_testing_data_prescr-102165,gpt-5-nano,Phase P-C (VLM + medical context),1332,571,1.342560553633218,0.7378640776699029,16532.747983932495,True
rxpad_testing_data_prescr-102166,gpt-5-nano,Phase P-C (VLM + medical context),695,228,2.0344827586206895,1.3255813953488371,16831.1128616333,True
rxpad_testing_data_prescr-102167,gpt-5-nano,Phase P-C (VLM + medical context),1005,368,1.7123655913978495,0.6619718309859155,7272.083282470703,True
rxpad_testing_data_prescr-102168,gpt-5-nano,Phase P-C (VLM + medical context),224,105,1.1415094339622642,0.55,8908.04386138916,True
rxpad_testing_data_prescr-102169,gpt-5-nano,Phase P-C (VLM + medical context),928,534,0.7940074906367042,0.5822784810126582,22938.2803440094,True
rxpad_testing_data_prescr-102170,gpt-5-nano,Phase P-C (VLM + medical context),752,352,1.1581920903954803,0.5409836065573771,17010.024070739746,True
rxpad_testing_data_prescr-102171,gpt-5-nano,Phase P-C (VLM + medical context),549,278,0.9679715302491103,0.425531914893617,11553.13205718994,True
rxpad_testing_data_prescr-102172,gpt-5-nano,Phase P-C (VLM + medical context),396,227,0.74235807860262,0.40540540540540543,7484.992980957031,True
rxpad_testing_data_prescr-102173,gpt-5-nano,Phase P-C (VLM + medical context),430,209,1.0504587155963303,0.7297297297297297,12879.210233688354,True
rxpad_testing_data_prescr-102174,gpt-5-nano,Phase P-C (VLM + medical context),608,255,1.3822393822393821,0.9024390243902439,9672.354936599731,True
rxpad_training_data_ordo1,gpt-5-nano,Phase P-C (VLM + medical context),828,395,1.0925,0.5806451612903226,10837.416172027588,True
rxpad_training_data_ordo10,gpt-5-nano,Phase P-C (VLM + medical context),2179,816,1.8041362530413625,1.626086956521739,22590.292930603027,True
rxpad_training_data_ordo12,gpt-5-nano,Phase P-C (VLM + medical context),1403,630,1.4341692789968652,0.9741379310344828,19809.673070907593,True
rxpad_training_data_ordo13,gpt-5-nano,Phase P-C (VLM + medical context),2556,0,851.0,329.0,26284.60121154785,False
rxpad_training_data_ordo15,gpt-5-nano,Phase P-C (VLM + medical context),631,260,1.6030534351145038,1.1458333333333333,15070.47414779663,True
rxpad_training_data_ordo16,gpt-5-nano,Phase P-C (VLM + medical context),193,65,2.0307692307692307,1.0833333333333333,9705.796241760254,True
rxpad_training_data_ordo18,gpt-5-nano,Phase P-C (VLM + medical context),1432,0,476.3333333333333,192.0,28726.51171684265,False
rxpad_training_data_ordo19,gpt-5-nano,Phase P-C (VLM + medical context),1258,384,1.935412026726058,1.8225806451612903,18449.944019317627,True
rxpad_training_data_ordo20,gpt-5-nano,Phase P-C (VLM + medical context),1438,196,6.21,4.542857142857143,12331.552982330322,True
rxpad_training_data_ordo21,gpt-5-nano,Phase P-C (VLM + medical context),2947,1635,0.8867353119321624,0.6479400749063671,24542.158126831055,True
rxpad_training_data_ordo22,gpt-5-nano,Phase P-C (VLM + medical context),1601,566,1.843859649122807,1.08,12732.280731201172,True
rxpad_training_data_ordo23,gpt-5-nano,Phase P-C (VLM + medical context),1397,495,1.8011928429423458,1.2134831460674158,13775.579929351808,True
rxpad_training_data_ordo25,gpt-5-nano,Phase P-C (VLM + medical context),2941,0,979.3333333333334,353.0,31266.057014465332,False
