sample_id,model,ground_truth_len,prediction_len,cer,wer,has_prediction,phase,language_simplified
icdar_tr_img_05382,gpt-5-mini,7,7,1.1428571428571428,1.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05406,gpt-5-mini,28,17,4.0,2.2222222222222223,True,Phase 3a (VLM+),Korean
icdar_tr_img_05413,gpt-5-mini,70,38,1.8157894736842106,1.6363636363636365,True,Phase 3a (VLM+),None
icdar_tr_img_05420,gpt-5-mini,28,37,1.027027027027027,1.25,True,Phase 3a (VLM+),Korean
icdar_tr_img_05433,gpt-5-mini,66,103,0.7572815533980582,0.9444444444444444,True,Phase 3a (VLM+),Korean
icdar_tr_img_05435,gpt-5-mini,41,0,16.333333333333332,12.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_05437,gpt-5-mini,46,35,1.6,1.875,True,Phase 3a (VLM+),Mixed
icdar_tr_img_05438,gpt-5-mini,38,36,0.5555555555555556,0.8888888888888888,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05445,gpt-5-mini,61,59,0.7666666666666667,0.8571428571428571,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05447,gpt-5-mini,13,23,0.391304347826087,0.6,True,Phase 3a (VLM+),Korean
icdar_tr_img_05448,gpt-5-mini,27,25,0.56,0.75,True,Phase 3a (VLM+),Korean
icdar_tr_img_05470,gpt-5-mini,77,76,0.4605263157894737,0.8,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05472,gpt-5-mini,137,141,0.4864864864864865,0.6923076923076923,True,Phase 3a (VLM+),None
icdar_tr_img_05476,gpt-5-mini,57,66,0.8484848484848485,1.1333333333333333,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05485,gpt-5-mini,32,42,1.0681818181818181,1.1111111111111112,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05501,gpt-5-mini,50,58,0.4827586206896552,0.6666666666666666,True,Phase 3a (VLM+),Mixed
icdar_tr_img_05505,gpt-5-mini,83,91,1.1758241758241759,1.380952380952381,True,Phase 3a (VLM+),None
icdar_tr_img_05509,gpt-5-mini,24,26,0.46153846153846156,0.5714285714285714,True,Phase 3a (VLM+),Korean
icdar_tr_img_05518,gpt-5-mini,12,12,0.0,0.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05535,gpt-5-mini,492,559,1.407871198568873,1.7377049180327868,True,Phase 3a (VLM+),None
icdar_tr_img_05537,gpt-5-mini,36,39,0.6153846153846154,0.9,True,Phase 3a (VLM+),None
icdar_tr_img_05541,gpt-5-mini,43,54,0.6666666666666666,0.7857142857142857,True,Phase 3a (VLM+),Korean
icdar_tr_img_05541,gpt-5-mini,43,53,0.7169811320754716,0.7857142857142857,True,Phase 3a (VLM+),Korean
icdar_tr_img_05542,gpt-5-mini,3,3,0.0,0.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05544,gpt-5-mini,74,72,1.0972222222222223,1.4615384615384615,True,Phase 3a (VLM+),None
icdar_tr_img_05633,gpt-5-mini,155,104,1.0096153846153846,0.8571428571428571,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05636,gpt-5-mini,33,35,0.22857142857142856,0.5555555555555556,True,Phase 3a (VLM+),Korean
icdar_tr_img_05653,gpt-5-mini,106,54,2.892857142857143,4.7,True,Phase 3a (VLM+),Korean
icdar_tr_img_05658,gpt-5-mini,3,3,0.0,0.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05661,gpt-5-mini,76,137,0.7372262773722628,0.8275862068965517,True,Phase 3a (VLM+),None
icdar_tr_img_05664,gpt-5-mini,42,54,0.3333333333333333,0.5,True,Phase 3a (VLM+),None
icdar_tr_img_05664,gpt-5-mini,42,56,0.30357142857142855,0.6,True,Phase 3a (VLM+),None
icdar_tr_img_05730,gpt-5-mini,27,11,2.8181818181818183,3.0,True,Phase 3a (VLM+),Mixed
icdar_tr_img_05745,gpt-5-mini,13,13,0.0,0.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05747,gpt-5-mini,109,94,1.0918367346938775,1.4,True,Phase 3a (VLM+),None
icdar_tr_img_05765,gpt-5-mini,19,19,0.05263157894736842,0.0,True,Phase 3a (VLM+),Korean
icdar_tr_img_05768,gpt-5-mini,20,20,0.75,0.8,True,Phase 3a (VLM+),Korean
icdar_tr_img_05771,gpt-5-mini,60,34,5.382352941176471,7.0,True,Phase 3a (VLM+),None
icdar_tr_img_05798,gpt-5-mini,46,16,5.5,5.0,True,Phase 3a (VLM+),None
icdar_tr_img_05799,gpt-5-mini,17,14,4.857142857142857,4.5,True,Phase 3a (VLM+),None
icdar_tr_img_05806,gpt-5-mini,20,27,0.7777777777777778,0.8333333333333334,True,Phase 3a (VLM+),None
icdar_tr_img_05807,gpt-5-mini,80,74,0.6962025316455697,0.6666666666666666,True,Phase 3a (VLM+),Korean
icdar_tr_img_05808,gpt-5-mini,30,32,0.3125,0.8333333333333334,True,Phase 3a (VLM+),Korean
icdar_tr_img_05827,gpt-5-mini,66,65,0.5384615384615384,0.75,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05831,gpt-5-mini,61,73,0.7195121951219512,0.9285714285714286,True,Phase 3a (VLM+),Symbols
icdar_tr_img_05840,gpt-5-mini,48,49,0.20408163265306123,0.4444444444444444,True,Phase 3a (VLM+),Korean
icdar_tr_img_05871,gpt-5-mini,12,11,3.8181818181818183,1.8333333333333333,True,Phase 3a (VLM+),None
icdar_tr_img_05876,gpt-5-mini,193,109,1.9174311926605505,3.1875,True,Phase 3a (VLM+),None
icdar_tr_img_05878,gpt-5-mini,50,40,0.925,1.0,True,Phase 3a (VLM+),None
icdar_tr_img_05917,gpt-5-mini,102,21,6.285714285714286,5.333333333333333,True,Phase 3a (VLM+),None
icdar_tr_img_05925,gpt-5-mini,24,16,3.7222222222222223,2.8333333333333335,True,Phase 3a (VLM+),None
icdar_tr_img_05940,gpt-5-mini,13,18,0.3888888888888889,0.2,True,Phase 3a (VLM+),None
icdar_tr_img_05965,gpt-5-mini,79,0,32.0,22.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_05979,gpt-5-mini,26,27,0.18518518518518517,0.6,True,Phase 3a (VLM+),Korean
icdar_tr_img_05979,gpt-5-mini,26,27,0.2222222222222222,0.6,True,Phase 3a (VLM+),Korean
icdar_tr_img_06011,gpt-5-mini,138,136,0.22058823529411764,0.8461538461538461,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06019,gpt-5-mini,147,155,0.5612903225806452,0.7619047619047619,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06022,gpt-5-mini,7,21,0.6190476190476191,0.6666666666666666,True,Phase 3a (VLM+),None
icdar_tr_img_06036,gpt-5-mini,139,147,0.4066666666666667,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06040,gpt-5-mini,361,378,0.4895833333333333,0.5573770491803278,True,Phase 3a (VLM+),None
icdar_tr_img_06060,gpt-5-mini,6,6,0.0,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06061,gpt-5-mini,45,37,0.918918918918919,1.1666666666666667,True,Phase 3a (VLM+),Korean
icdar_tr_img_06066,gpt-5-mini,22,21,0.09523809523809523,0.3333333333333333,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06095,gpt-5-mini,19,15,0.4666666666666667,0.75,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06096,gpt-5-mini,43,41,0.1951219512195122,0.3333333333333333,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06117,gpt-5-mini,135,0,47.0,26.0,False,Phase 3a (VLM+),None
icdar_tr_img_06128,gpt-5-mini,43,72,0.5833333333333334,0.8333333333333334,True,Phase 3a (VLM+),None
icdar_tr_img_06135,gpt-5-mini,237,241,0.4326530612244898,0.4857142857142857,True,Phase 3a (VLM+),None
icdar_tr_img_06138,gpt-5-mini,16,16,0.625,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06162,gpt-5-mini,230,71,8.929577464788732,9.9375,True,Phase 3a (VLM+),None
icdar_tr_img_06165,gpt-5-mini,530,0,219.0,144.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_06181,gpt-5-mini,80,80,0.65,0.7272727272727273,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06185,gpt-5-mini,977,0,340.3333333333333,161.0,False,Phase 3a (VLM+),None
icdar_tr_img_06209,gpt-5-mini,485,0,160.66666666666666,60.0,False,Phase 3a (VLM+),Korean
icdar_tr_img_06214,gpt-5-mini,37,47,1.0638297872340425,1.1333333333333333,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06228,gpt-5-mini,212,165,0.8786127167630058,1.1851851851851851,True,Phase 3a (VLM+),None
icdar_tr_img_06237,gpt-5-mini,114,117,0.8290598290598291,1.4705882352941178,True,Phase 3a (VLM+),Symbols
icdar_tr_img_06251,gpt-5-mini,92,91,0.5714285714285714,0.6875,True,Phase 3a (VLM+),Korean
icdar_tr_img_06284,gpt-5-mini,20,22,0.7272727272727273,0.75,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06285,gpt-5-mini,73,73,0.1780821917808219,0.3333333333333333,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06326,gpt-5-mini,437,308,1.1333333333333333,1.303030303030303,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06327,gpt-5-mini,65,65,0.015384615384615385,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06349,gpt-5-mini,147,147,0.41496598639455784,0.6363636363636364,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06366,gpt-5-mini,24,27,0.48148148148148145,0.8571428571428571,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06366,gpt-5-mini,24,27,0.5,0.8571428571428571,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06396,gpt-5-mini,9,10,0.1,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06397,gpt-5-mini,214,154,1.9090909090909092,2.9130434782608696,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06397,gpt-5-mini,214,205,1.3902439024390243,2.6153846153846154,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06402,gpt-5-mini,182,400,0.8175,0.9493670886075949,True,Phase 3a (VLM+),None
icdar_tr_img_06410,gpt-5-mini,93,96,0.6875,0.7,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06434,gpt-5-mini,25,24,0.2916666666666667,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06437,gpt-5-mini,104,459,0.8387799564270153,0.9571428571428572,True,Phase 3a (VLM+),Symbols
icdar_tr_img_06443,gpt-5-mini,40,62,0.41935483870967744,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06448,gpt-5-mini,15,15,0.6666666666666666,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06465,gpt-5-mini,15,12,0.9166666666666666,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06479,gpt-5-mini,34,32,0.5,0.8333333333333334,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06506,gpt-5-mini,162,159,0.36477987421383645,0.5625,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06513,gpt-5-mini,726,737,0.9511533242876526,1.1785714285714286,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06523,gpt-5-mini,177,177,0.6813186813186813,0.8888888888888888,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06538,gpt-5-mini,172,0,61.333333333333336,39.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_06554,gpt-5-mini,480,0,181.33333333333334,96.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_06558,gpt-5-mini,275,144,2.0902777777777777,2.9130434782608696,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06566,gpt-5-mini,69,82,0.9764705882352941,1.8,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06567,gpt-5-mini,14,14,0.0,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06576,gpt-5-mini,4,4,0.0,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06584,gpt-5-mini,15,15,0.5333333333333333,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06588,gpt-5-mini,38,38,0.5,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06617,gpt-5-mini,21,21,0.09523809523809523,0.6666666666666666,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06621,gpt-5-mini,510,0,172.0,48.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_06639,gpt-5-mini,131,67,2.1492537313432836,2.9,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06640,gpt-5-mini,43,29,1.8275862068965518,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06646,gpt-5-mini,11,12,0.25,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06649,gpt-5-mini,16,16,0.625,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06671,gpt-5-mini,178,67,6.104477611940299,9.454545454545455,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06672,gpt-5-mini,4,3,1.3333333333333333,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06682,gpt-5-mini,9,9,0.2222222222222222,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06692,gpt-5-mini,28,26,0.07692307692307693,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06749,gpt-5-mini,22,11,1.5833333333333333,1.0,True,Phase 3a (VLM+),None
icdar_tr_img_06771,gpt-5-mini,169,93,1.4193548387096775,1.1538461538461537,True,Phase 3a (VLM+),None
icdar_tr_img_06778,gpt-5-mini,11,12,0.25,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06782,gpt-5-mini,9,9,0.0,0.0,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06789,gpt-5-mini,99,0,50.333333333333336,37.0,False,Phase 3a (VLM+),None
icdar_tr_img_06795,gpt-5-mini,45,44,0.25,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06807,gpt-5-mini,7,7,0.0,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06812,gpt-5-mini,17,17,0.058823529411764705,0.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06814,gpt-5-mini,15,15,0.26666666666666666,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06821,gpt-5-mini,103,106,0.03773584905660377,0.2857142857142857,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06826,gpt-5-mini,43,45,0.26666666666666666,0.375,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06828,gpt-5-mini,334,0,140.66666666666666,96.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_06834,gpt-5-mini,198,227,0.4889867841409692,0.5882352941176471,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06849,gpt-5-mini,7,8,0.625,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06853,gpt-5-mini,121,0,40.0,40.0,False,Phase 3a (VLM+),Japanese
icdar_tr_img_06866,gpt-5-mini,19,19,0.6842105263157895,0.5,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06868,gpt-5-mini,189,229,0.3879310344827586,0.6363636363636364,True,Phase 3a (VLM+),None
icdar_tr_img_06868,gpt-5-mini,189,227,0.38095238095238093,0.6451612903225806,True,Phase 3a (VLM+),None
icdar_tr_img_06872,gpt-5-mini,43,44,0.1590909090909091,0.6,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06885,gpt-5-mini,64,69,0.2608695652173913,0.6,True,Phase 3a (VLM+),Korean
icdar_tr_img_06886,gpt-5-mini,17,18,0.05555555555555555,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06905,gpt-5-mini,43,45,0.4666666666666667,1.0,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06908,gpt-5-mini,90,0,46.0,28.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_06963,gpt-5-mini,229,0,82.66666666666667,49.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_06966,gpt-5-mini,128,126,0.5079365079365079,0.6842105263157895,True,Phase 3a (VLM+),Mixed
icdar_tr_img_06982,gpt-5-mini,875,0,313.6666666666667,112.0,False,Phase 3a (VLM+),Mixed
icdar_tr_img_06984,gpt-5-mini,14,15,0.06666666666666667,0.6666666666666666,True,Phase 3a (VLM+),Japanese
icdar_tr_img_06994,gpt-5-mini,38,40,0.375,0.2727272727272727,True,Phase 3a (VLM+),Japanese
icdar_tr_img_07037,gpt-5-mini,193,185,0.6117021276595744,0.7692307692307693,True,Phase 3a (VLM+),None
icdar_tr_img_07048,gpt-5-mini,16,16,0.5,0.6666666666666666,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07074,gpt-5-mini,388,386,0.272264631043257,0.36363636363636365,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07102,gpt-5-mini,441,0,227.0,123.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_07157,gpt-5-mini,254,255,0.5372549019607843,0.58,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07190,gpt-5-mini,235,181,0.9945652173913043,1.2727272727272727,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07305,gpt-5-mini,322,329,0.513677811550152,0.7291666666666666,True,Phase 3a (VLM+),Latin
icdar_tr_img_07338,gpt-5-mini,275,192,1.0558375634517767,1.64,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07340,gpt-5-mini,68,231,0.8523206751054853,0.9032258064516129,True,Phase 3a (VLM+),None
icdar_tr_img_07399,gpt-5-mini,47,49,1.5471698113207548,2.75,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07414,gpt-5-mini,229,0,78.66666666666667,46.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_07493,gpt-5-mini,12,8,1.5,4.0,True,Phase 3a (VLM+),None
icdar_tr_img_07509,gpt-5-mini,498,449,0.5545657015590201,0.6521739130434783,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07521,gpt-5-mini,379,0,127.0,68.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_07564,gpt-5-mini,59,58,0.7058823529411765,0.7777777777777778,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07579,gpt-5-mini,119,160,0.64375,0.9047619047619048,True,Phase 3a (VLM+),None
icdar_tr_img_07587,gpt-5-mini,439,0,240.33333333333334,154.0,False,Phase 3a (VLM+),Symbols
icdar_tr_img_07606,gpt-5-mini,187,155,0.864516129032258,0.84,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07670,gpt-5-mini,134,221,0.6606334841628959,0.8125,True,Phase 3a (VLM+),None
icdar_tr_img_07768,gpt-5-mini,249,227,0.5066079295154186,0.8611111111111112,True,Phase 3a (VLM+),None
icdar_tr_img_07798,gpt-5-mini,260,347,0.7122507122507122,0.8823529411764706,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07848,gpt-5-mini,299,301,0.5921052631578947,0.8222222222222222,True,Phase 3a (VLM+),Latin
icdar_tr_img_07872,gpt-5-mini,202,0,79.66666666666667,39.0,False,Phase 3a (VLM+),None
icdar_tr_img_07901,gpt-5-mini,82,80,0.7625,0.9230769230769231,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07906,gpt-5-mini,230,136,1.0735294117647058,1.3846153846153846,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07911,gpt-5-mini,825,921,0.782051282051282,0.8776978417266187,True,Phase 3a (VLM+),Symbols
icdar_tr_img_07979,gpt-5-mini,103,103,0.4716981132075472,0.5384615384615384,True,Phase 3a (VLM+),Latin
icdar_tr_img_08019,gpt-5-mini,15,10,1.2,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08060,gpt-5-mini,8,8,1.0,2.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08079,gpt-5-mini,42,41,0.8048780487804879,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08091,gpt-5-mini,72,94,0.6914893617021277,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08132,gpt-5-mini,36,75,0.6266666666666667,0.6153846153846154,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08140,gpt-5-mini,11,11,0.8181818181818182,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08167,gpt-5-mini,32,38,0.39473684210526316,0.6666666666666666,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08182,gpt-5-mini,40,42,0.6666666666666666,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08190,gpt-5-mini,45,46,0.5217391304347826,1.1428571428571428,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08198,gpt-5-mini,23,21,0.2857142857142857,0.6666666666666666,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08202,gpt-5-mini,44,23,1.2608695652173914,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08211,gpt-5-mini,63,62,0.25806451612903225,0.2727272727272727,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08248,gpt-5-mini,26,24,0.625,0.75,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08249,gpt-5-mini,44,40,0.825,1.125,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08253,gpt-5-mini,45,44,0.8409090909090909,0.8571428571428571,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08255,gpt-5-mini,19,16,0.8125,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08270,gpt-5-mini,5,3,1.3333333333333333,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08288,gpt-5-mini,5,4,1.25,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08316,gpt-5-mini,6,6,0.0,0.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08400,gpt-5-mini,20,21,0.5714285714285714,0.6,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08408,gpt-5-mini,14,14,0.0,0.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08415,gpt-5-mini,34,42,0.6666666666666666,1.2,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08451,gpt-5-mini,62,62,0.7580645161290323,0.8461538461538461,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08465,gpt-5-mini,45,46,0.8043478260869565,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08473,gpt-5-mini,27,27,1.1111111111111112,1.2,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08477,gpt-5-mini,31,32,0.75,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08479,gpt-5-mini,31,0,13.0,7.0,False,Phase 3a (VLM+),Bangla
icdar_tr_img_08486,gpt-5-mini,18,18,0.5,0.6666666666666666,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08497,gpt-5-mini,27,22,0.6363636363636364,0.75,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08517,gpt-5-mini,39,44,0.6590909090909091,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08534,gpt-5-mini,21,0,8.333333333333334,5.0,False,Phase 3a (VLM+),Bangla
icdar_tr_img_08537,gpt-5-mini,16,18,0.6666666666666666,1.3333333333333333,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08540,gpt-5-mini,36,38,1.0263157894736843,1.1666666666666667,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08568,gpt-5-mini,21,19,0.5263157894736842,0.5,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08586,gpt-5-mini,29,29,0.10344827586206896,0.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08591,gpt-5-mini,90,90,0.6222222222222222,0.7142857142857143,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08595,gpt-5-mini,32,33,0.12121212121212122,0.2,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08597,gpt-5-mini,11,0,3.6666666666666665,2.0,False,Phase 3a (VLM+),Bangla
icdar_tr_img_08612,gpt-5-mini,41,46,0.3541666666666667,0.8888888888888888,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08640,gpt-5-mini,16,18,0.6666666666666666,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08675,gpt-5-mini,30,25,1.4,1.4,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08703,gpt-5-mini,15,15,0.3333333333333333,0.3333333333333333,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08712,gpt-5-mini,35,34,0.6176470588235294,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08730,gpt-5-mini,136,140,0.6830985915492958,0.9166666666666666,True,Phase 3a (VLM+),Symbols
icdar_tr_img_08744,gpt-5-mini,37,37,0.32432432432432434,0.2857142857142857,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08753,gpt-5-mini,38,39,0.7435897435897436,1.75,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08754,gpt-5-mini,14,15,1.9333333333333333,3.5,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08764,gpt-5-mini,8,8,0.375,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08775,gpt-5-mini,48,50,0.34,0.7142857142857143,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08798,gpt-5-mini,12,16,0.4375,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08819,gpt-5-mini,28,23,1.2173913043478262,2.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08820,gpt-5-mini,33,37,0.35135135135135137,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08853,gpt-5-mini,15,15,0.06666666666666667,0.3333333333333333,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08874,gpt-5-mini,32,27,1.1481481481481481,1.0,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08876,gpt-5-mini,28,32,0.46875,0.6666666666666666,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08900,gpt-5-mini,15,19,0.9473684210526315,1.3333333333333333,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08953,gpt-5-mini,12,13,1.0,0.6666666666666666,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08968,gpt-5-mini,32,32,0.59375,0.8,True,Phase 3a (VLM+),Bangla
icdar_tr_img_08983,gpt-5-mini,40,36,0.9722222222222222,1.1666666666666667,True,Phase 3a (VLM+),Bangla
icdar_tr_img_09009,gpt-5-mini,36,34,0.8823529411764706,1.0,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09053,gpt-5-mini,38,36,0.5,0.6,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09067,gpt-5-mini,87,82,0.7439024390243902,0.75,True,Phase 3a (VLM+),Symbols
icdar_tr_img_09106,gpt-5-mini,10,10,1.0,2.0,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09158,gpt-5-mini,4,4,0.25,1.0,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09166,gpt-5-mini,23,21,0.19047619047619047,1.0,True,Phase 3a (VLM+),Symbols
icdar_tr_img_09167,gpt-5-mini,4,5,1.0,1.0,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09209,gpt-5-mini,29,29,0.7931034482758621,0.75,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09238,gpt-5-mini,25,22,0.6818181818181818,1.0,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09240,gpt-5-mini,29,30,0.3,0.5714285714285714,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09244,gpt-5-mini,20,18,0.3333333333333333,0.6666666666666666,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09283,gpt-5-mini,15,17,0.8235294117647058,0.5,True,Phase 3a (VLM+),Hindi
icdar_tr_img_09292,gpt-5-mini,15,15,0.8,1.0,True,Phase 3a (VLM+),Hindi
