sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,has_prediction,length_bin
iam_467_l01-129,gpt-5-mini,Phase 3 (VLM+),298,298,0.006711409395973154,0.037037037037037035,True,Long (250-500)
iam_469_l01-143,gpt-5-mini,Phase 3 (VLM+),242,242,0.028925619834710745,0.1,True,Medium (100-250)
iam_478_l03-008,gpt-5-mini,Phase 3 (VLM+),367,369,0.010899182561307902,0.046153846153846156,True,Long (250-500)
iam_480_l04-012,gpt-5-mini,Phase 3 (VLM+),329,330,0.0182370820668693,0.06557377049180328,True,Long (250-500)
iam_481_l04-020,gpt-5-mini,Phase 3 (VLM+),364,363,0.013736263736263736,0.04477611940298507,True,Long (250-500)
iam_483_l04-052,gpt-5-mini,Phase 3 (VLM+),345,342,0.02608695652173913,0.078125,True,Long (250-500)
iam_484_l04-071,gpt-5-mini,Phase 3 (VLM+),498,498,0.002008032128514056,0.010869565217391304,True,Long (250-500)
iam_485_l04-082,gpt-5-mini,Phase 3 (VLM+),359,386,0.07520891364902507,0.06349206349206349,True,Long (250-500)
iam_488_l04-106,gpt-5-mini,Phase 3 (VLM+),344,346,0.011627906976744186,0.030303030303030304,True,Long (250-500)
iam_488_l04-113,gpt-5-mini,Phase 3 (VLM+),320,320,0.0,0.0,True,Long (250-500)
iam_489_l04-124,gpt-5-mini,Phase 3 (VLM+),412,411,0.0048543689320388345,0.02702702702702703,True,Long (250-500)
iam_490_l04-136,gpt-5-mini,Phase 3 (VLM+),385,379,0.02077922077922078,0.09230769230769231,True,Long (250-500)
iam_491_l04-141,gpt-5-mini,Phase 3 (VLM+),358,356,0.00558659217877095,0.06451612903225806,True,Long (250-500)
iam_493_l04-170,gpt-5-mini,Phase 3 (VLM+),313,312,0.003194888178913738,0.017543859649122806,True,Long (250-500)
iam_495_l07-052,gpt-5-mini,Phase 3 (VLM+),266,261,0.041353383458646614,0.08771929824561403,True,Long (250-500)
iam_495_l07-074,gpt-5-mini,Phase 3 (VLM+),286,286,0.01048951048951049,0.03571428571428571,True,Long (250-500)
iam_496_l07-085,gpt-5-mini,Phase 3 (VLM+),278,280,0.014388489208633094,0.038461538461538464,True,Long (250-500)
iam_496_l07-111,gpt-5-mini,Phase 3 (VLM+),381,380,0.010498687664041995,0.05714285714285714,True,Long (250-500)
iam_498_l07-190,gpt-5-mini,Phase 3 (VLM+),230,226,0.021739130434782608,0.08333333333333333,True,Medium (100-250)
iam_500_m01-012,gpt-5-mini,Phase 3 (VLM+),381,381,0.02099737532808399,0.058823529411764705,True,Long (250-500)
iam_509_m01-079,gpt-5-mini,Phase 3 (VLM+),322,322,0.003105590062111801,0.016666666666666666,True,Long (250-500)
iam_510_m01-084,gpt-5-mini,Phase 3 (VLM+),287,292,0.017421602787456445,0.07547169811320754,True,Long (250-500)
iam_511_m01-090,gpt-5-mini,Phase 3 (VLM+),399,401,0.02756892230576441,0.07042253521126761,True,Long (250-500)
iam_513_m01-121,gpt-5-mini,Phase 3 (VLM+),363,364,0.008264462809917356,0.046153846153846156,True,Long (250-500)
iam_515_m01-115,gpt-5-mini,Phase 3 (VLM+),330,329,0.0030303030303030303,0.016129032258064516,True,Long (250-500)
iam_522_m02-055,gpt-5-mini,Phase 3 (VLM+),388,401,0.041237113402061855,0.08955223880597014,True,Long (250-500)
iam_523_m02-059,gpt-5-mini,Phase 3 (VLM+),335,335,0.005970149253731343,0.03389830508474576,True,Long (250-500)
iam_524_m02-066,gpt-5-mini,Phase 3 (VLM+),340,337,0.041176470588235294,0.0847457627118644,True,Long (250-500)
iam_528_m02-080,gpt-5-mini,Phase 3 (VLM+),344,360,0.06686046511627906,0.1044776119402985,True,Long (250-500)
iam_532_m02-095,gpt-5-mini,Phase 3 (VLM+),422,428,0.023696682464454975,0.10294117647058823,True,Long (250-500)
iam_533_m02-102,gpt-5-mini,Phase 3 (VLM+),428,430,0.009345794392523364,0.058823529411764705,True,Long (250-500)
iam_535_m02-112,gpt-5-mini,Phase 3 (VLM+),281,274,0.02491103202846975,0.041666666666666664,True,Long (250-500)
iam_539_m03-033,gpt-5-mini,Phase 3 (VLM+),323,328,0.02786377708978328,0.08928571428571429,True,Long (250-500)
iam_541_m03-095,gpt-5-mini,Phase 3 (VLM+),303,305,0.006600660066006601,0.03773584905660377,True,Long (250-500)
iam_542_m03-110,gpt-5-mini,Phase 3 (VLM+),471,415,0.15286624203821655,0.17073170731707318,True,Long (250-500)
iam_544_m04-000,gpt-5-mini,Phase 3 (VLM+),310,310,0.0032258064516129032,0.017543859649122806,True,Long (250-500)
iam_544_m04-007,gpt-5-mini,Phase 3 (VLM+),395,405,0.04810126582278481,0.07462686567164178,True,Long (250-500)
iam_544_m04-012,gpt-5-mini,Phase 3 (VLM+),378,378,0.015873015873015872,0.030303030303030304,True,Long (250-500)
iam_545_m04-030,gpt-5-mini,Phase 3 (VLM+),359,366,0.12256267409470752,0.24615384615384617,True,Long (250-500)
iam_545_m04-043,gpt-5-mini,Phase 3 (VLM+),335,332,0.07462686567164178,0.2037037037037037,True,Long (250-500)
iam_546_m04-093,gpt-5-mini,Phase 3 (VLM+),379,380,0.005277044854881266,0.015151515151515152,True,Long (250-500)
iam_547_m04-123,gpt-5-mini,Phase 3 (VLM+),418,417,0.011961722488038277,0.041666666666666664,True,Long (250-500)
iam_548_m04-180,gpt-5-mini,Phase 3 (VLM+),381,381,0.005249343832020997,0.03125,True,Long (250-500)
iam_548_m04-251,gpt-5-mini,Phase 3 (VLM+),95,99,0.12631578947368421,0.1875,True,Short (<100)
iam_549_m04-190,gpt-5-mini,Phase 3 (VLM+),477,478,0.006289308176100629,0.038461538461538464,True,Long (250-500)
iam_549_m04-216,gpt-5-mini,Phase 3 (VLM+),285,284,0.0035087719298245615,0.018518518518518517,True,Long (250-500)
iam_550_m04-246,gpt-5-mini,Phase 3 (VLM+),344,345,0.00872093023255814,0.05084745762711865,True,Long (250-500)
iam_550_n04-000,gpt-5-mini,Phase 3 (VLM+),290,289,0.03103448275862069,0.07692307692307693,True,Long (250-500)
iam_551_n06-163,gpt-5-mini,Phase 3 (VLM+),435,430,0.011494252873563218,0.02531645569620253,True,Long (250-500)
iam_551_n06-169,gpt-5-mini,Phase 3 (VLM+),352,351,0.005681818181818182,0.014705882352941176,True,Long (250-500)
iam_551_n06-201,gpt-5-mini,Phase 3 (VLM+),324,324,0.0,0.0,True,Long (250-500)
iam_552_m06-042,gpt-5-mini,Phase 3 (VLM+),270,268,0.011111111111111112,0.04081632653061224,True,Long (250-500)
iam_552_m06-056,gpt-5-mini,Phase 3 (VLM+),283,283,0.0,0.0,True,Long (250-500)
iam_552_m06-098,gpt-5-mini,Phase 3 (VLM+),304,304,0.0,0.0,True,Long (250-500)
iam_553_n01-000,gpt-5-mini,Phase 3 (VLM+),370,369,0.005405405405405406,0.029411764705882353,True,Long (250-500)
iam_555_n01-031,gpt-5-mini,Phase 3 (VLM+),366,369,0.00819672131147541,0.015873015873015872,True,Long (250-500)
iam_555_n01-045,gpt-5-mini,Phase 3 (VLM+),402,404,0.014925373134328358,0.043478260869565216,True,Long (250-500)
iam_559_n02-000,gpt-5-mini,Phase 3 (VLM+),345,345,0.002898550724637681,0.015625,True,Long (250-500)
iam_560_n02-009,gpt-5-mini,Phase 3 (VLM+),320,320,0.0,0.0,True,Long (250-500)
iam_561_n02-028,gpt-5-mini,Phase 3 (VLM+),495,494,0.00808080808080808,0.047619047619047616,True,Long (250-500)
iam_561_n02-049,gpt-5-mini,Phase 3 (VLM+),293,295,0.020477815699658702,0.03773584905660377,True,Long (250-500)
iam_562_n02-037,gpt-5-mini,Phase 3 (VLM+),299,304,0.026755852842809364,0.05357142857142857,True,Long (250-500)
iam_565_n02-062,gpt-5-mini,Phase 3 (VLM+),334,332,0.005988023952095809,0.03636363636363636,True,Long (250-500)
iam_567_n02-098,gpt-5-mini,Phase 3 (VLM+),288,291,0.010416666666666666,0.018518518518518517,True,Long (250-500)
iam_567_p03-112,gpt-5-mini,Phase 3 (VLM+),383,383,0.010443864229765013,0.06944444444444445,True,Long (250-500)
iam_568_n02-151,gpt-5-mini,Phase 3 (VLM+),511,410,0.19765166340508805,0.19318181818181818,True,Very Long (500-1000)
iam_571_n03-038,gpt-5-mini,Phase 3 (VLM+),284,284,0.01056338028169014,0.018867924528301886,True,Long (250-500)
iam_574_n03-079,gpt-5-mini,Phase 3 (VLM+),262,262,0.026717557251908396,0.1,True,Long (250-500)
iam_577_n03-103,gpt-5-mini,Phase 3 (VLM+),572,341,0.41083916083916083,0.43243243243243246,True,Very Long (500-1000)
iam_578_n03-106,gpt-5-mini,Phase 3 (VLM+),415,394,0.11566265060240964,0.21052631578947367,True,Long (250-500)
iam_582_n04-022,gpt-5-mini,Phase 3 (VLM+),369,370,0.0027100271002710027,0.015625,True,Long (250-500)
iam_582_n04-039,gpt-5-mini,Phase 3 (VLM+),259,266,0.03474903474903475,0.043478260869565216,True,Long (250-500)
iam_583_n04-060,gpt-5-mini,Phase 3 (VLM+),311,311,0.003215434083601286,0.017241379310344827,True,Long (250-500)
iam_584_n04-100,gpt-5-mini,Phase 3 (VLM+),329,327,0.02735562310030395,0.08771929824561403,True,Long (250-500)
iam_584_n04-107,gpt-5-mini,Phase 3 (VLM+),317,319,0.006309148264984227,0.03636363636363636,True,Long (250-500)
iam_585_n04-130,gpt-5-mini,Phase 3 (VLM+),283,284,0.007067137809187279,0.018867924528301886,True,Long (250-500)
iam_585_n04-149,gpt-5-mini,Phase 3 (VLM+),318,318,0.025157232704402517,0.1,True,Long (250-500)
iam_585_n04-163,gpt-5-mini,Phase 3 (VLM+),321,324,0.01557632398753894,0.04477611940298507,True,Long (250-500)
iam_586_n04-171,gpt-5-mini,Phase 3 (VLM+),297,296,0.006734006734006734,0.03571428571428571,True,Long (250-500)
iam_586_n04-195,gpt-5-mini,Phase 3 (VLM+),285,285,0.0,0.0,True,Long (250-500)
iam_588_n06-074,gpt-5-mini,Phase 3 (VLM+),284,286,0.007042253521126761,0.034482758620689655,True,Long (250-500)
iam_588_n06-111,gpt-5-mini,Phase 3 (VLM+),347,345,0.04610951008645533,0.12307692307692308,True,Long (250-500)
iam_588_n06-119,gpt-5-mini,Phase 3 (VLM+),260,254,0.038461538461538464,0.10204081632653061,True,Long (250-500)
iam_592_p01-174,gpt-5-mini,Phase 3 (VLM+),293,296,0.030716723549488054,0.09090909090909091,True,Long (250-500)
iam_595_p02-017,gpt-5-mini,Phase 3 (VLM+),308,307,0.006493506493506494,0.017241379310344827,True,Long (250-500)
iam_596_p02-022,gpt-5-mini,Phase 3 (VLM+),369,368,0.024390243902439025,0.04225352112676056,True,Long (250-500)
iam_597_p02-027,gpt-5-mini,Phase 3 (VLM+),321,322,0.009345794392523364,0.05,True,Long (250-500)
iam_599_p02-081,gpt-5-mini,Phase 3 (VLM+),565,405,0.2902654867256637,0.2980769230769231,True,Very Long (500-1000)
iam_603_p02-115,gpt-5-mini,Phase 3 (VLM+),358,359,0.0111731843575419,0.05970149253731343,True,Long (250-500)
iam_609_p02-144,gpt-5-mini,Phase 3 (VLM+),414,403,0.028985507246376812,0.07058823529411765,True,Long (250-500)
iam_620_p03-047,gpt-5-mini,Phase 3 (VLM+),378,377,0.007936507936507936,0.043478260869565216,True,Long (250-500)
iam_623_p03-080,gpt-5-mini,Phase 3 (VLM+),266,265,0.018796992481203006,0.020833333333333332,True,Long (250-500)
iam_624_p03-121,gpt-5-mini,Phase 3 (VLM+),331,329,0.006042296072507553,0.04838709677419355,True,Long (250-500)
iam_625_p03-135,gpt-5-mini,Phase 3 (VLM+),351,351,0.008547008547008548,0.031746031746031744,True,Long (250-500)
iam_634_p06-047,gpt-5-mini,Phase 3 (VLM+),335,320,0.06865671641791045,0.11864406779661017,True,Long (250-500)
iam_634_p06-069,gpt-5-mini,Phase 3 (VLM+),347,347,0.0,0.0,True,Long (250-500)
iam_634_p06-104,gpt-5-mini,Phase 3 (VLM+),341,341,0.0,0.0,True,Long (250-500)
iam_635_r06-003,gpt-5-mini,Phase 3 (VLM+),435,435,0.009195402298850575,0.025,True,Long (250-500)
iam_635_r06-007,gpt-5-mini,Phase 3 (VLM+),380,377,0.034210526315789476,0.1323529411764706,True,Long (250-500)
iam_635_r06-022,gpt-5-mini,Phase 3 (VLM+),397,397,0.042821158690176324,0.1044776119402985,True,Long (250-500)
iam_635_r06-143,gpt-5-mini,Phase 3 (VLM+),231,235,0.025974025974025976,0.043478260869565216,True,Medium (100-250)
iam_636_r02-000,gpt-5-mini,Phase 3 (VLM+),359,359,0.0,0.0,True,Long (250-500)
iam_639_r02-010,gpt-5-mini,Phase 3 (VLM+),339,339,0.0058997050147492625,0.05357142857142857,True,Long (250-500)
iam_643_r02-060,gpt-5-mini,Phase 3 (VLM+),320,320,0.0,0.0,True,Long (250-500)
iam_644_r02-065,gpt-5-mini,Phase 3 (VLM+),384,384,0.005208333333333333,0.02857142857142857,True,Long (250-500)
iam_645_r02-070,gpt-5-mini,Phase 3 (VLM+),380,379,0.005263157894736842,0.046875,True,Long (250-500)
iam_649_r02-089,gpt-5-mini,Phase 3 (VLM+),554,555,0.052346570397111915,0.1978021978021978,True,Very Long (500-1000)
iam_650_r02-109,gpt-5-mini,Phase 3 (VLM+),401,401,0.014962593516209476,0.08450704225352113,True,Long (250-500)
iam_651_r02-117,gpt-5-mini,Phase 3 (VLM+),332,331,0.006024096385542169,0.037037037037037035,True,Long (250-500)
iam_652_r02-127,gpt-5-mini,Phase 3 (VLM+),292,292,0.0,0.0,True,Long (250-500)
iam_654_r02-137,gpt-5-mini,Phase 3 (VLM+),331,317,0.0755287009063444,0.08620689655172414,True,Long (250-500)
iam_655_r02-146,gpt-5-mini,Phase 3 (VLM+),412,199,0.5315533980582524,0.6323529411764706,True,Long (250-500)
iam_658_r03-007,gpt-5-mini,Phase 3 (VLM+),351,351,0.0,0.0,True,Long (250-500)
iam_661_r03-035,gpt-5-mini,Phase 3 (VLM+),331,331,0.02416918429003021,0.15873015873015872,True,Long (250-500)
iam_666_r03-090,gpt-5-mini,Phase 3 (VLM+),318,316,0.015723270440251572,0.14035087719298245,True,Long (250-500)
iam_667_r03-096,gpt-5-mini,Phase 3 (VLM+),344,345,0.00872093023255814,0.04838709677419355,True,Long (250-500)
iam_668_r03-110,gpt-5-mini,Phase 3 (VLM+),465,466,0.002150537634408602,0.011363636363636364,True,Long (250-500)
iam_670_r06-035,gpt-5-mini,Phase 3 (VLM+),275,274,0.0036363636363636364,0.018867924528301886,True,Long (250-500)
iam_670_r06-044,gpt-5-mini,Phase 3 (VLM+),563,457,0.1882770870337478,0.15555555555555556,True,Very Long (500-1000)
iam_670_r06-053,gpt-5-mini,Phase 3 (VLM+),381,383,0.007874015748031496,0.045454545454545456,True,Long (250-500)
iam_670_r06-062,gpt-5-mini,Phase 3 (VLM+),338,340,0.008875739644970414,0.030303030303030304,True,Long (250-500)
iam_670_r06-066,gpt-5-mini,Phase 3 (VLM+),366,367,0.00273224043715847,0.015384615384615385,True,Long (250-500)
iam_670_r06-070,gpt-5-mini,Phase 3 (VLM+),349,348,0.0057306590257879654,0.03278688524590164,True,Long (250-500)
iam_670_r06-076,gpt-5-mini,Phase 3 (VLM+),339,332,0.05309734513274336,0.08620689655172414,True,Long (250-500)
iam_671_r06-090,gpt-5-mini,Phase 3 (VLM+),444,383,0.14189189189189189,0.13580246913580246,True,Long (250-500)
iam_671_r06-103,gpt-5-mini,Phase 3 (VLM+),292,294,0.017123287671232876,0.10204081632653061,True,Long (250-500)
iam_671_r06-106,gpt-5-mini,Phase 3 (VLM+),337,337,0.0,0.0,True,Long (250-500)
iam_671_r06-115,gpt-5-mini,Phase 3 (VLM+),441,406,0.09297052154195011,0.1375,True,Long (250-500)
iam_671_r06-130,gpt-5-mini,Phase 3 (VLM+),381,384,0.007874015748031496,0.04477611940298507,True,Long (250-500)
iam_000_a01-000u,gpt-5-nano,Phase 3 (VLM+),256,254,0.0078125,0.0784313725490196,True,Long (250-500)
iam_000_a01-003u,gpt-5-nano,Phase 3 (VLM+),444,419,0.07432432432432433,0.14473684210526316,True,Long (250-500)
iam_000_a01-011u,gpt-5-nano,Phase 3 (VLM+),386,386,0.007772020725388601,0.03389830508474576,True,Long (250-500)
iam_000_a01-014u,gpt-5-nano,Phase 3 (VLM+),395,0,1.0,1.0,False,Long (250-500)
iam_000_a01-026u,gpt-5-nano,Phase 3 (VLM+),447,444,0.040268456375838924,0.08571428571428572,True,Long (250-500)
iam_000_a01-030u,gpt-5-nano,Phase 3 (VLM+),450,451,0.0022222222222222222,0.013513513513513514,True,Long (250-500)
iam_000_a01-063u,gpt-5-nano,Phase 3 (VLM+),383,0,1.0,1.0,False,Long (250-500)
iam_000_a01-068u,gpt-5-nano,Phase 3 (VLM+),391,393,0.05370843989769821,0.08955223880597014,True,Long (250-500)
iam_000_a01-077u,gpt-5-nano,Phase 3 (VLM+),339,340,0.035398230088495575,0.06779661016949153,True,Long (250-500)
iam_000_a01-091u,gpt-5-nano,Phase 3 (VLM+),369,357,0.07588075880758807,0.12307692307692308,True,Long (250-500)
iam_000_a01-113u,gpt-5-nano,Phase 3 (VLM+),474,471,0.035864978902953586,0.1111111111111111,True,Long (250-500)
iam_000_a03-071,gpt-5-nano,Phase 3 (VLM+),376,0,1.0,1.0,False,Long (250-500)
iam_000_a05-039,gpt-5-nano,Phase 3 (VLM+),548,0,1.0,1.0,False,Very Long (500-1000)
iam_000_a05-058,gpt-5-nano,Phase 3 (VLM+),327,314,0.0856269113149847,0.14035087719298245,True,Long (250-500)
iam_000_a05-084,gpt-5-nano,Phase 3 (VLM+),392,0,1.0,1.0,False,Long (250-500)
iam_000_a05-099,gpt-5-nano,Phase 3 (VLM+),405,0,1.0,1.0,False,Long (250-500)
iam_000_a05-104,gpt-5-nano,Phase 3 (VLM+),367,356,0.09264305177111716,0.1206896551724138,True,Long (250-500)
iam_002_a01-003,gpt-5-nano,Phase 3 (VLM+),442,447,0.03167420814479638,0.16216216216216217,True,Long (250-500)
iam_003_a01-007x,gpt-5-nano,Phase 3 (VLM+),371,0,1.0,1.0,False,Long (250-500)
iam_007_a01-014,gpt-5-nano,Phase 3 (VLM+),395,0,1.0,1.0,False,Long (250-500)
iam_008_a01-026x,gpt-5-nano,Phase 3 (VLM+),447,446,0.053691275167785234,0.1,True,Long (250-500)
iam_009_a01-020,gpt-5-nano,Phase 3 (VLM+),371,371,0.0026954177897574125,0.015873015873015872,True,Long (250-500)
iam_013_a01-053,gpt-5-nano,Phase 3 (VLM+),418,393,0.08851674641148326,0.14285714285714285,True,Long (250-500)
iam_015_a01-063x,gpt-5-nano,Phase 3 (VLM+),383,379,0.06527415143603134,0.1791044776119403,True,Long (250-500)
iam_016_a01-077,gpt-5-nano,Phase 3 (VLM+),339,336,0.04129793510324484,0.0847457627118644,True,Long (250-500)
iam_016_a01-102,gpt-5-nano,Phase 3 (VLM+),372,368,0.016129032258064516,0.07692307692307693,True,Long (250-500)
iam_018_a01-107,gpt-5-nano,Phase 3 (VLM+),313,311,0.019169329073482427,0.09090909090909091,True,Long (250-500)
iam_019_a01-122,gpt-5-nano,Phase 3 (VLM+),403,403,0.007444168734491315,0.0273972602739726,True,Long (250-500)
iam_020_a01-132,gpt-5-nano,Phase 3 (VLM+),406,427,0.06896551724137931,0.3870967741935484,True,Long (250-500)
iam_023_a02-008,gpt-5-nano,Phase 3 (VLM+),459,455,0.008714596949891068,0.013888888888888888,True,Long (250-500)
iam_025_a02-020,gpt-5-nano,Phase 3 (VLM+),316,314,0.015822784810126583,0.07142857142857142,True,Long (250-500)
iam_028_a02-050,gpt-5-nano,Phase 3 (VLM+),334,335,0.04790419161676647,0.05357142857142857,True,Long (250-500)
iam_029_a02-053,gpt-5-nano,Phase 3 (VLM+),408,409,0.012254901960784314,0.09230769230769231,True,Long (250-500)
iam_030_a02-057,gpt-5-nano,Phase 3 (VLM+),332,328,0.06325301204819277,0.14285714285714285,True,Long (250-500)
iam_036_a02-086,gpt-5-nano,Phase 3 (VLM+),313,317,0.02875399361022364,0.14035087719298245,True,Long (250-500)
iam_037_a02-124,gpt-5-nano,Phase 3 (VLM+),216,215,0.027777777777777776,0.14705882352941177,True,Medium (100-250)
iam_038_a02-116,gpt-5-nano,Phase 3 (VLM+),361,357,0.024930747922437674,0.06779661016949153,True,Long (250-500)
iam_039_a02-120,gpt-5-nano,Phase 3 (VLM+),412,412,0.014563106796116505,0.027777777777777776,True,Long (250-500)
iam_040_a03-006,gpt-5-nano,Phase 3 (VLM+),420,425,0.014285714285714285,0.056338028169014086,True,Long (250-500)
iam_041_a03-009,gpt-5-nano,Phase 3 (VLM+),382,379,0.020942408376963352,0.03278688524590164,True,Long (250-500)
iam_042_a03-011,gpt-5-nano,Phase 3 (VLM+),458,0,1.0,1.0,False,Long (250-500)
iam_046_a03-023,gpt-5-nano,Phase 3 (VLM+),456,0,1.0,1.0,False,Long (250-500)
iam_052_a03-043,gpt-5-nano,Phase 3 (VLM+),331,326,0.054380664652567974,0.1206896551724138,True,Long (250-500)
iam_053_a03-054,gpt-5-nano,Phase 3 (VLM+),458,0,1.0,1.0,False,Long (250-500)
iam_058_a04-003,gpt-5-nano,Phase 3 (VLM+),316,316,0.0,0.0,True,Long (250-500)
iam_059_a04-019,gpt-5-nano,Phase 3 (VLM+),494,493,0.012145748987854251,0.06329113924050633,True,Long (250-500)
iam_059_a04-023,gpt-5-nano,Phase 3 (VLM+),431,433,0.016241299303944315,0.041666666666666664,True,Long (250-500)
iam_059_a04-027,gpt-5-nano,Phase 3 (VLM+),397,397,0.010075566750629723,0.05970149253731343,True,Long (250-500)
iam_060_a04-031,gpt-5-nano,Phase 3 (VLM+),510,442,0.17647058823529413,0.2235294117647059,True,Very Long (500-1000)
iam_060_a04-035,gpt-5-nano,Phase 3 (VLM+),518,463,0.12162162162162163,0.1728395061728395,True,Very Long (500-1000)
iam_060_a04-039,gpt-5-nano,Phase 3 (VLM+),573,0,1.0,1.0,False,Very Long (500-1000)
iam_061_a04-047,gpt-5-nano,Phase 3 (VLM+),441,440,0.027210884353741496,0.056338028169014086,True,Long (250-500)
iam_061_a04-050,gpt-5-nano,Phase 3 (VLM+),331,328,0.030211480362537766,0.08771929824561403,True,Long (250-500)
iam_061_a04-059,gpt-5-nano,Phase 3 (VLM+),372,371,0.01881720430107527,0.05970149253731343,True,Long (250-500)
iam_062_a04-069,gpt-5-nano,Phase 3 (VLM+),351,350,0.05413105413105413,0.06666666666666667,True,Long (250-500)
iam_063_a04-089,gpt-5-nano,Phase 3 (VLM+),374,373,0.013368983957219251,0.078125,True,Long (250-500)
iam_066_a06-000,gpt-5-nano,Phase 3 (VLM+),326,325,0.049079754601226995,0.08771929824561403,True,Long (250-500)
iam_067_a06-008,gpt-5-nano,Phase 3 (VLM+),377,377,0.0,0.0,True,Long (250-500)
iam_068_a06-014,gpt-5-nano,Phase 3 (VLM+),397,396,0.015113350125944584,0.0625,True,Long (250-500)
iam_071_a06-036,gpt-5-nano,Phase 3 (VLM+),341,353,0.03519061583577713,0.03508771929824561,True,Long (250-500)
iam_079_a06-090,gpt-5-nano,Phase 3 (VLM+),362,0,1.0,1.0,False,Long (250-500)
iam_081_n02-146,gpt-5-nano,Phase 3 (VLM+),477,474,0.07966457023060797,0.13095238095238096,True,Long (250-500)
iam_085_a06-147,gpt-5-nano,Phase 3 (VLM+),408,0,1.0,1.0,False,Long (250-500)
iam_086_a06-152,gpt-5-nano,Phase 3 (VLM+),374,375,0.0053475935828877,0.04838709677419355,True,Long (250-500)
iam_087_b01-004,gpt-5-nano,Phase 3 (VLM+),322,322,0.0,0.0,True,Long (250-500)
iam_088_b01-014,gpt-5-nano,Phase 3 (VLM+),412,414,0.014563106796116505,0.07142857142857142,True,Long (250-500)
iam_089_b01-038,gpt-5-nano,Phase 3 (VLM+),520,521,0.0057692307692307696,0.033707865168539325,True,Very Long (500-1000)
iam_090_b01-049,gpt-5-nano,Phase 3 (VLM+),400,399,0.02,0.0625,True,Long (250-500)
iam_090_b01-053,gpt-5-nano,Phase 3 (VLM+),359,359,0.03064066852367688,0.1016949152542373,True,Long (250-500)
iam_092_b01-084,gpt-5-nano,Phase 3 (VLM+),375,0,1.0,1.0,False,Long (250-500)
iam_092_b01-094,gpt-5-nano,Phase 3 (VLM+),377,378,0.03713527851458886,0.08333333333333333,True,Long (250-500)
iam_093_b01-122,gpt-5-nano,Phase 3 (VLM+),399,0,1.0,1.0,False,Long (250-500)
iam_094_b01-127,gpt-5-nano,Phase 3 (VLM+),402,0,1.0,1.0,False,Long (250-500)
iam_094_b01-136,gpt-5-nano,Phase 3 (VLM+),345,343,0.02318840579710145,0.0625,True,Long (250-500)
iam_096_b02-045,gpt-5-nano,Phase 3 (VLM+),481,0,1.0,1.0,False,Long (250-500)
iam_099_b02-105,gpt-5-nano,Phase 3 (VLM+),213,215,0.023474178403755867,0.10526315789473684,True,Medium (100-250)
iam_100_b03-025,gpt-5-nano,Phase 3 (VLM+),344,349,0.05232558139534884,0.15254237288135594,True,Long (250-500)
iam_102_b03-087,gpt-5-nano,Phase 3 (VLM+),393,394,0.020356234096692113,0.057971014492753624,True,Long (250-500)
iam_103_b03-098,gpt-5-nano,Phase 3 (VLM+),394,0,1.0,1.0,False,Long (250-500)
iam_104_b03-104,gpt-5-nano,Phase 3 (VLM+),399,401,0.010025062656641603,0.02857142857142857,True,Long (250-500)
iam_105_b03-109,gpt-5-nano,Phase 3 (VLM+),442,0,1.0,1.0,False,Long (250-500)
iam_106_b03-114,gpt-5-nano,Phase 3 (VLM+),330,326,0.01818181818181818,0.05263157894736842,True,Long (250-500)
iam_107_b04-020,gpt-5-nano,Phase 3 (VLM+),336,305,0.13095238095238096,0.15254237288135594,True,Long (250-500)
iam_108_b04-026,gpt-5-nano,Phase 3 (VLM+),426,418,0.04225352112676056,0.09333333333333334,True,Long (250-500)
iam_109_b04-060,gpt-5-nano,Phase 3 (VLM+),339,340,0.0058997050147492625,0.03225806451612903,True,Long (250-500)
iam_109_b04-075,gpt-5-nano,Phase 3 (VLM+),321,317,0.056074766355140186,0.24561403508771928,True,Long (250-500)
iam_112_b04-134,gpt-5-nano,Phase 3 (VLM+),423,425,0.02364066193853428,0.12162162162162163,True,Long (250-500)
iam_112_b04-147,gpt-5-nano,Phase 3 (VLM+),377,385,0.08222811671087533,0.14516129032258066,True,Long (250-500)
iam_114_b04-202,gpt-5-nano,Phase 3 (VLM+),371,368,0.02425876010781671,0.06153846153846154,True,Long (250-500)
iam_115_b05-017,gpt-5-nano,Phase 3 (VLM+),298,294,0.0436241610738255,0.09259259259259259,True,Long (250-500)
iam_117_b05-045,gpt-5-nano,Phase 3 (VLM+),377,375,0.005305039787798408,0.03076923076923077,True,Long (250-500)
iam_117_b05-050,gpt-5-nano,Phase 3 (VLM+),323,323,0.006191950464396285,0.03571428571428571,True,Long (250-500)
iam_118_b05-055,gpt-5-nano,Phase 3 (VLM+),296,0,1.0,1.0,False,Long (250-500)
iam_118_g05-098,gpt-5-nano,Phase 3 (VLM+),421,423,0.0332541567695962,0.14084507042253522,True,Long (250-500)
iam_118_h05-012,gpt-5-nano,Phase 3 (VLM+),401,404,0.04987531172069826,0.09230769230769231,True,Long (250-500)
iam_119_g05-094,gpt-5-nano,Phase 3 (VLM+),410,0,1.0,1.0,False,Long (250-500)
iam_120_b05-079,gpt-5-nano,Phase 3 (VLM+),386,382,0.02849740932642487,0.06896551724137931,True,Long (250-500)
iam_123_b06-000,gpt-5-nano,Phase 3 (VLM+),359,357,0.005571030640668524,0.01639344262295082,True,Long (250-500)
iam_124_c06-111,gpt-5-nano,Phase 3 (VLM+),351,0,1.0,1.0,False,Long (250-500)
